0.870937,0.0469,0,2,2
0.308533,0.1542,1,1,0
0.222341,0.263829,2,0,0
0.911637,0.446883,3,5,5
0.79654,0.558105,3,5,5
0.096542,0.129847,2,0,0
0.161778,0.74673,4,6,6
0.459213,0.954055,14,14,7
0.710078,0.51566,25,25,5
0.867045,0.546523,3,5,5
0.555547,0.82463,5,7,7
0.422089,0.583217,6,4,4
0.09169,0.813618,4,6,6
0.492254,0.019343,1,1,1
0.163025,0.321645,2,0,0
0.479884,0.411198,6,4,4
0.109375,0.80362,4,6,6
0.168884,0.94636,7,7,6
0.409755,0.816097,8,8,7
0.23145,0.258362,2,0,0
0.121715,0.242167,2,0,0
0.078018,0.863143,4,6,6
0.140335,0.096085,2,0,0
0.230703,0.849142,9,9,6
0.136582,0.049744,2,0,0
0.445674,0.5177,6,4,4
0.707977,0.476802,-1,-1,5
0.487356,0.607935,10,10,4
0.257482,0.227498,2,0,0
0.314336,0.177287,1,1,0
0.496475,0.164881,1,1,1
0.534932,0.186701,1,1,1
0.925242,0.446035,3,5,5
0.858215,0.510667,3,5,5
0.17863,0.117544,2,0,0
0.771775,0.593333,3,5,5
0.055298,0.490168,11,3,3
0.88999,0.818762,12,8,8
0.867873,0.877722,12,8,8
0.890375,0.896113,12,8,8
0.954463,0.517415,13,13,5
0.448232,0.922572,14,14,7
0.397476,0.119893,1,1,1
0.585175,0.56487,15,15,4
0.57959,0.235906,1,1,1
0.23528,0.205343,2,0,0
0.230326,0.240321,2,0,0
0.702153,0.830068,12,8,8
0.257477,0.48821,11,3,3
0.51419,0.286509,16,16,1
0.53187,0.04334,1,1,1
0.396072,0.111516,1,1,1
0.140853,0.112183,2,0,0
0.16923,0.76794,4,6,6
0.108445,0.166463,2,0,0
0.133087,0.533672,11,3,3
0.816563,0.139074,0,2,2
0.593465,0.872905,5,7,7
0.153203,0.136459,2,0,0
0.461131,0.481257,6,4,4
0.154297,0.259374,2,0,0
0.115235,0.429092,11,3,3
0.451091,0.85821,17,17,7
0.218384,0.192378,2,0,0
0.159998,0.499623,11,3,3
0.150655,0.861115,-1,-1,6
0.200292,0.767288,18,18,6
0.499792,0.714315,19,19,7
0.819748,0.209778,20,20,2
0.410639,0.170425,1,1,1
0.535487,0.541947,6,4,4
0.083745,0.790323,4,6,6
0.841462,0.389837,3,5,5
0.195725,0.43548,2,0,3
0.814107,0.051102,0,2,2
0.808512,0.605275,3,5,5
0.086593,0.809652,4,6,6
0.117543,0.109227,2,0,0
0.53125,0.94813,14,14,7
0.155177,0.919555,7,7,6
0.022065,0.486705,11,3,3
0.237432,0.438187,11,3,3
0.441737,0.060399,1,1,1
0.506017,0.844528,5,7,7
0.778142,0.927542,12,8,8
0.16214,0.343643,2,0,3
0.56688,0.58345,15,15,4
0.608022,0.828487,5,7,7
0.87711,0.917368,12,8,8
0.839412,0.617498,3,5,5
0.529653,0.090592,1,1,1
0.874323,0.43659,3,5,5
0.69453,0.481013,-1,-1,5
0.820232,0.736465,21,21,8
0.142405,0.511622,11,3,3
0.90124,0.801397,12,8,8
0.461934,0.741358,22,22,7
0.617295,0.1353,23,23,1
0.883488,0.17659,24,24,2
0.860642,0.518483,3,5,5
0.236786,0.502502,11,3,3
0.2229,0.232229,2,0,0
0.159713,0.571288,11,3,3
0.947733,0.501312,13,13,5
0.508458,0.45549,6,4,4
0.896153,0.57167,3,5,5
0.236287,0.906047,9,9,6
0.715002,0.846568,12,8,8
0.718755,0.530762,25,25,5
0.114618,0.905182,7,7,6
0.170364,0.52889,11,3,3
0.845968,0.366968,3,5,5
0.502508,0.458207,6,4,4
0.261134,0.507487,11,3,3
0.361582,0.190832,1,1,1
0.549877,0.77893,5,7,7
0.080408,0.859812,4,6,6
0.11059,0.766448,4,6,6
0.16009,0.019714,1,1,0
0.521902,0.123271,1,1,1
0.781805,0.418722,3,5,5
0.219996,0.568685,11,3,3
0.643107,0.832718,5,7,7
0.523483,0.055328,1,1,1
0.07105,0.499638,11,3,3
0.855698,0.571675,3,5,5
0.754938,0.920527,12,8,8
0.56866,0.405422,6,4,4
0.775915,0.140264,0,2,2
0.161392,0.705998,4,6,6
0.753372,0.8617,12,8,8
0.301793,0.835617,26,26,6
0.183716,0.950837,7,7,6
0.378464,0.490117,-1,-1,4
0.504827,0.863953,5,7,7
0.851975,0.225088,20,20,2
0.221812,0.072876,1,1,0
0.124212,0.42748,11,3,3
0.807368,0.832617,12,8,8
0.080353,0.498413,11,3,3
0.908355,0.157227,27,27,2
0.759242,0.172719,28,28,2
0.866195,0.823053,12,8,8
0.47584,0.694,19,19,7
0.756958,0.101466,-1,-1,2
0.594513,0.458918,6,4,4
0.429932,0.494843,6,4,4
0.164617,0.276408,2,0,0
0.782705,0.074712,29,29,2
0.123377,0.928177,7,7,6
0.420715,0.545772,6,4,4
0.011282,0.50948,11,3,3
0.823095,0.214325,20,20,2
0.138337,0.955433,7,7,6
0.458766,0.795507,22,22,7
0.111618,0.164647,2,0,0
0.84874,0.764383,21,21,8
0.161438,0.187526,2,0,0
0.554688,0.79985,5,7,7
0.610627,0.210678,1,1,1
0.15562,0.946772,7,7,6
0.125758,0.565323,11,3,3
0.731598,0.182332,28,28,2
0.152745,0.119314,2,0,0
0.239497,0.855245,9,9,6
0.891292,0.05984,0,2,2
0.808802,0.746517,21,21,8
0.161825,0.20988,2,0,0
0.170217,0.975322,7,7,6
0.739167,0.125636,28,28,2
0.452586,0.609913,10,10,4
0.907517,0.083954,0,2,2
0.182256,0.304326,2,0,0
0.28891,0.822027,26,26,6
0.576427,0.206777,1,1,1
0.246119,0.874715,9,9,6
0.83553,0.799657,12,8,8
0.781453,0.57727,3,5,5
0.068008,0.226796,2,0,0
0.788955,0.573532,3,5,5
0.772878,0.402135,3,5,5
0.299204,0.133916,1,1,0
0.20049,0.512157,11,3,3
0.63118,0.476328,-1,-1,4
0.430445,0.167913,1,1,1
0.112167,0.937108,7,7,6
0.45074,0.75559,22,22,7
0.58309,0.468847,6,4,4
0.259862,0.510757,11,3,3
0.238159,0.5003,11,3,3
0.04335,0.159861,-1,-1,0
0.832473,0.570222,3,5,5
0.912978,0.145025,27,27,2
0.81519,0.197078,20,20,2
0.481084,0.245346,1,1,1
0.935943,0.838475,12,8,8
0.30956,0.184886,1,1,0
0.752263,0.778513,30,30,8
0.789678,0.386703,3,5,5
0.465083,0.422822,6,4,4
0.72318,0.838267,12,8,8
0.186615,0.362717,2,0,3
0.89886,0.468567,3,5,5
0.57609,0.751373,19,19,7
0.060333,0.543467,11,3,3
0.837107,0.732605,21,21,8
0.872437,0.254054,20,20,2
0.420263,0.852773,17,17,7
0.812887,0.189947,20,20,2
0.122253,0.802567,4,6,6
0.393529,0.889715,31,31,7
0.437459,0.063578,1,1,1
0.782425,0.592503,3,5,5
0.892217,0.086695,0,2,2
0.510533,0.270121,16,16,1
0.748907,0.792785,30,30,8
0.846237,0.366073,3,5,5
0.842327,0.146591,0,2,2
0.138448,0.466613,11,3,3
0.500732,0.685755,19,19,7
0.162222,0.173604,2,0,0
