trip_seconds,trip_miles,_#NO_CLASS#_
0.077694,0.023000,-1
0.017544,0.007000,-1
0.092732,0.052000,-1
0.032581,0.038000,-1
0.067669,0.019000,-1
0.017544,0.005000,-1
0.027569,0.007000,-1
0.042607,0.006000,-1
0.112782,0.175000,-1
0.012531,0.004000,-1
0.017544,0.008000,-1
0.047619,0.007000,-1
0.037594,0.011000,-1
0.012531,0.005000,-1
0.062657,0.032000,-1
0.092732,0.043000,-1
0.027569,0.019000,-1
0.067669,0.033000,-1
0.052632,0.020000,-1
0.087719,0.045000,-1
0.062657,0.041000,-1
0.082707,0.034000,-1
0.087719,0.058000,-1
0.027569,0.004000,-1
0.077694,0.028000,-1
0.062657,0.021000,-1
0.007519,0.004000,-1
0.077694,0.075000,-1
0.072682,0.046000,-1
0.117794,0.098000,-1
0.027569,0.007000,-1
0.042607,0.018000,-1
0.127820,0.039000,-1
0.087719,0.039000,-1
0.072682,0.052000,-1
0.077694,0.088000,-1
0.052632,0.057000,-1
0.017544,0.009000,-1
0.112782,0.056000,-1
0.037594,0.012000,-1
0.353383,0.036000,-1
0.012531,0.007000,-1
0.057644,0.027000,-1
0.042607,0.018000,-1
0.012531,0.006000,-1
0.037594,0.010000,-1
0.042607,0.018000,-1
0.077694,0.019000,-1
0.042607,0.017000,-1
0.042607,0.037000,-1
0.057644,0.013000,-1
0.067669,0.044000,-1
0.022556,0.013000,-1
0.092732,0.063000,-1
0.027569,0.011000,-1
0.057644,0.026000,-1
0.007519,0.006000,-1
0.077694,0.041000,-1
0.077694,0.035000,-1
0.042607,0.025000,-1
0.092732,0.070000,-1
0.017544,0.002000,-1
0.057644,0.034000,-1
0.022556,0.006000,-1
0.052632,0.039000,-1
0.022556,0.012000,-1
0.037594,0.007000,-1
0.032581,0.011000,-1
0.052632,0.038000,-1
0.032581,0.011000,-1
0.042607,0.050000,-1
0.037594,0.017000,-1
0.027569,0.015000,-1
0.082707,0.037000,-1
0.032581,0.010000,-1
0.017544,0.006000,-1
0.042607,0.021000,-1
0.147870,0.121000,-1
0.077694,0.083000,-1
0.082707,0.086000,-1
0.027569,0.013000,-1
0.017544,0.009000,-1
0.017544,0.009000,-1
0.037594,0.021000,-1
0.032581,0.004000,-1
0.017544,0.004000,-1
0.027569,0.013000,-1
0.052632,0.050000,-1
0.087719,0.038000,-1
0.017544,0.003000,-1
0.097744,0.034000,-1
0.067669,0.045000,-1
0.087719,0.030000,-1
0.072682,0.028000,-1
0.062657,0.057000,-1
0.067669,0.017000,-1
0.052632,0.013000,-1
0.067669,0.026000,-1
0.077694,0.010000,-1
0.022556,0.009000,-1
0.097744,0.040000,-1
0.027569,0.005000,-1
0.002506,0.000000,-1
0.072682,0.063000,-1
0.012531,0.006000,-1
0.062657,0.018000,-1
0.022556,0.010000,-1
0.077694,0.027000,-1
0.042607,0.013000,-1
0.072682,0.047000,-1
0.017544,0.007000,-1
0.112782,0.050000,-1
0.082707,0.056000,-1
0.052632,0.043000,-1
0.047619,0.008000,-1
0.017544,0.006000,-1
0.017544,0.001000,-1
0.187970,0.184000,-1
0.027569,0.005000,-1
0.032581,0.010000,-1
0.017544,0.008000,-1
0.017544,0.004000,-1
0.067669,0.026000,-1
0.062657,0.012000,-1
0.092732,0.018000,-1
0.042607,0.023000,-1
0.017544,0.008000,-1
0.047619,0.022000,-1
0.012531,0.011000,-1
0.062657,0.010000,-1
0.017544,0.007000,-1
0.072682,0.045000,-1
0.122807,0.087000,-1
0.037594,0.011000,-1
0.052632,0.020000,-1
0.052632,0.021000,-1
0.052632,0.021000,-1
0.047619,0.027000,-1
0.042607,0.028000,-1
0.022556,0.009000,-1
0.032581,0.010000,-1
0.087719,0.032000,-1
0.072682,0.034000,-1
0.067669,0.043000,-1
0.057644,0.016000,-1
0.127820,0.154000,-1
0.032581,0.020000,-1
0.077694,0.043000,-1
0.047619,0.019000,-1
0.047619,0.013000,-1
0.042607,0.018000,-1
0.052632,0.021000,-1
0.022556,0.000000,-1
0.032581,0.017000,-1
0.042607,0.008000,-1
0.007519,0.000000,-1
0.032581,0.028000,-1
0.077694,0.036000,-1
0.072682,0.043000,-1
0.052632,0.029000,-1
0.182957,0.102000,-1
0.092732,0.027000,-1
0.012531,0.006000,-1
0.012531,0.004000,-1
0.052632,0.025000,-1
0.062657,0.022000,-1
0.032581,0.012000,-1
0.097744,0.043000,-1
0.027569,0.009000,-1
0.037594,0.009000,-1
0.062657,0.043000,-1
0.062657,0.036000,-1
0.082707,0.043000,-1
0.087719,0.081000,-1
0.032581,0.015000,-1
0.067669,0.049000,-1
0.032581,0.016000,-1
0.042607,0.009000,-1
0.062657,0.021000,-1
0.022556,0.010000,-1
0.057644,0.023000,-1
0.057644,0.012000,-1
0.152882,0.081000,-1
0.062657,0.024000,-1
0.087719,0.033000,-1
0.052632,0.018000,-1
0.032581,0.017000,-1
0.047619,0.024000,-1
0.067669,0.035000,-1
0.092732,0.062000,-1
0.047619,0.016000,-1
0.037594,0.015000,-1
0.152882,0.180000,-1
0.037594,0.014000,-1
0.087719,0.028000,-1
0.062657,0.058000,-1
0.072682,0.037000,-1
0.067669,0.047000,-1
0.032581,0.014000,-1
0.082707,0.057000,-1
0.027569,0.006000,-1
0.072682,0.058000,-1
0.072682,0.014000,-1
0.062657,0.041000,-1
0.042607,0.013000,-1
0.097744,0.025000,-1
0.032581,0.011000,-1
0.077694,0.036000,-1
0.037594,0.013000,-1
0.022556,0.008000,-1
0.037594,0.017000,-1
0.037594,0.014000,-1
0.072682,0.058000,-1
0.057644,0.009000,-1
0.032581,0.008000,-1
0.027569,0.010000,-1
0.102757,0.030000,-1
0.062657,0.022000,-1
0.022556,0.012000,-1
0.007519,0.003000,-1
0.057644,0.032000,-1
0.032581,0.016000,-1
0.027569,0.004000,-1
0.077694,0.061000,-1
0.037594,0.017000,-1
0.022556,0.010000,-1
0.017544,0.005000,-1
0.067669,0.006000,-1
0.037594,0.029000,-1
0.027569,0.011000,-1
0.102757,0.046000,-1
0.062657,0.023000,-1
0.047619,0.031000,-1
0.052632,0.036000,-1
0.182957,0.135000,-1
0.022556,0.010000,-1
0.042607,0.013000,-1
0.077694,0.029000,-1
0.087719,0.043000,-1
0.062657,0.040000,-1
0.067669,0.017000,-1
0.072682,0.026000,-1
0.082707,0.023000,-1
0.017544,0.009000,-1
0.032581,0.013000,-1
0.052632,0.013000,-1
0.032581,0.013000,-1
0.042607,0.013000,-1
0.042607,0.022000,-1
0.042607,0.027000,-1
0.077694,0.016000,-1
0.097744,0.032000,-1
0.042607,0.018000,-1
0.037594,0.025000,-1
0.027569,0.014000,-1
0.032581,0.012000,-1
0.017544,0.007000,-1
0.017544,0.007000,-1
0.042607,0.012000,-1
0.112782,0.177000,-1
0.042607,0.013000,-1
0.037594,0.008000,-1
0.047619,0.019000,-1
0.032581,0.024000,-1
0.017544,0.005000,-1
0.012531,0.007000,-1
0.042607,0.016000,-1
0.027569,0.009000,-1
0.087719,0.030000,-1
0.027569,0.011000,-1
0.032581,0.011000,-1
0.057644,0.016000,-1
0.037594,0.009000,-1
0.077694,0.030000,-1
0.032581,0.009000,-1
0.067669,0.039000,-1
0.112782,0.175000,-1
0.067669,0.029000,-1
0.112782,0.048000,-1
0.022556,0.013000,-1
0.092732,0.038000,-1
0.027569,0.015000,-1
0.022556,0.010000,-1
0.037594,0.011000,-1
0.022556,0.007000,-1
0.027569,0.008000,-1
0.052632,0.028000,-1
0.097744,0.068000,-1
0.092732,0.042000,-1
0.082707,0.033000,-1
0.062657,0.034000,-1
0.057644,0.019000,-1
0.077694,0.024000,-1
0.027569,0.012000,-1
0.037594,0.008000,-1
0.082707,0.038000,-1
0.087719,0.051000,-1
0.057644,0.022000,-1
0.047619,0.016000,-1
0.032581,0.010000,-1
0.082707,0.071000,-1
0.042607,0.020000,-1
0.057644,0.006000,-1
0.032581,0.014000,-1
0.032581,0.016000,-1
0.017544,0.008000,-1
0.062657,0.010000,-1
0.182957,0.098000,-1
0.042607,0.015000,-1
0.047619,0.047000,-1
0.017544,0.011000,-1
0.042607,0.025000,-1
0.147870,0.086000,-1
0.032581,0.009000,-1
0.032581,0.038000,-1
0.042607,0.018000,-1
0.077694,0.060000,-1
0.037594,0.011000,-1
0.047619,0.011000,-1
0.017544,0.005000,-1
0.027569,0.012000,-1
0.032581,0.009000,-1
0.197995,0.148000,-1
0.027569,0.010000,-1
0.022556,0.011000,-1
0.057644,0.020000,-1
0.037594,0.015000,-1
0.077694,0.063000,-1
0.067669,0.023000,-1
0.037594,0.033000,-1
0.052632,0.020000,-1
0.032581,0.023000,-1
0.057644,0.039000,-1
0.027569,0.009000,-1
0.047619,0.015000,-1
0.027569,0.013000,-1
0.082707,0.019000,-1
0.052632,0.045000,-1
0.097744,0.030000,-1
0.122807,0.136000,-1
0.182957,0.068000,-1
0.057644,0.039000,-1
0.057644,0.036000,-1
0.017544,0.012000,-1
0.017544,0.012000,-1
0.032581,0.018000,-1
0.077694,0.052000,-1
