trip_seconds,trip_miles,_#NO_CLASS#_
0.067669,0.000000,-1
0.057644,0.025000,-1
0.017544,0.010000,-1
0.112782,0.064000,-1
0.067669,0.020000,-1
0.077694,0.035000,-1
0.042607,0.007000,-1
0.067669,0.020000,-1
0.022556,0.000000,-1
0.047619,0.030000,-1
0.017544,0.000000,-1
0.027569,0.016000,-1
0.042607,0.013000,-1
0.092732,0.050000,-1
0.132832,0.124000,-1
0.082707,0.024000,-1
0.027569,0.000000,-1
0.012531,0.000000,-1
0.027569,0.012000,-1
0.042607,0.000000,-1
0.072682,0.027000,-1
0.022556,0.005000,-1
0.152882,0.093000,-1
0.027569,0.013000,-1
0.012531,0.007000,-1
0.107769,0.048000,-1
0.092732,0.065000,-1
0.017544,0.007000,-1
0.062657,0.093000,-1
0.002506,0.000000,-1
0.007519,0.006000,-1
0.042607,0.040000,-1
0.117794,0.000000,-1
0.047619,0.024000,-1
0.037594,0.029000,-1
0.037594,0.014000,-1
0.032581,0.013000,-1
0.042607,0.030000,-1
0.027569,0.026000,-1
0.062657,0.029000,-1
0.032581,0.018000,-1
0.007519,0.006000,-1
0.097744,0.053000,-1
0.022556,0.006000,-1
0.037594,0.011000,-1
0.032581,0.007000,-1
0.032581,0.015000,-1
0.012531,0.008000,-1
0.052632,0.000000,-1
0.037594,0.019000,-1
0.042607,0.021000,-1
0.037594,0.013000,-1
0.042607,0.028000,-1
0.077694,0.000000,-1
0.117794,0.142000,-1
0.012531,0.000000,-1
0.002506,0.001000,-1
0.067669,0.030000,-1
0.067669,0.024000,-1
0.047619,0.016000,-1
0.042607,0.023000,-1
0.017544,0.012000,-1
0.032581,0.018000,-1
0.057644,0.022000,-1
0.032581,0.011000,-1
0.022556,0.008000,-1
0.082707,0.039000,-1
0.057644,0.023000,-1
0.042607,0.010000,-1
0.117794,0.116000,-1
0.022556,0.010000,-1
0.263158,0.074000,-1
0.052632,0.035000,-1
0.042607,0.024000,-1
0.062657,0.023000,-1
0.052632,0.032000,-1
0.032581,0.023000,-1
0.082707,0.076000,-1
0.137845,0.155000,-1
0.057644,0.042000,-1
0.032581,0.012000,-1
0.017544,0.008000,-1
0.037594,0.017000,-1
