trip_seconds,trip_miles,_#NO_CLASS#_
0.052632,0.038000,-1
0.062657,0.025000,-1
0.027569,0.009000,-1
0.052632,0.024000,-1
0.197995,0.128000,-1
0.102757,0.036000,-1
0.032581,0.010000,-1
0.032581,0.009000,-1
0.037594,0.007000,-1
0.017544,0.011000,-1
0.047619,0.013000,-1
0.012531,0.005000,-1
0.057644,0.012000,-1
0.057644,0.017000,-1
0.057644,0.029000,-1
0.042607,0.019000,-1
0.017544,0.010000,-1
0.047619,0.028000,-1
0.057644,0.051000,-1
0.182957,0.178000,-1
0.082707,0.050000,-1
0.032581,0.013000,-1
0.057644,0.021000,-1
0.122807,0.173000,-1
0.027569,0.010000,-1
0.072682,0.037000,-1
0.062657,0.025000,-1
0.067669,0.041000,-1
0.112782,0.002000,-1
0.062657,0.033000,-1
0.017544,0.006000,-1
0.042607,0.014000,-1
0.047619,0.029000,-1
0.007519,0.007000,-1
0.027569,0.019000,-1
0.052632,0.044000,-1
0.012531,0.005000,-1
0.047619,0.020000,-1
0.142857,0.144000,-1
0.117794,0.110000,-1
0.092732,0.040000,-1
0.042607,0.027000,-1
0.057644,0.058000,-1
0.042607,0.020000,-1
0.052632,0.017000,-1
0.042607,0.013000,-1
0.132832,0.051000,-1
0.057644,0.030000,-1
0.002506,0.001000,-1
0.042607,0.023000,-1
0.057644,0.036000,-1
0.062657,0.028000,-1
0.052632,0.017000,-1
0.097744,0.061000,-1
0.022556,0.010000,-1
0.112782,0.036000,-1
0.012531,0.002000,-1
0.082707,0.023000,-1
0.052632,0.043000,-1
0.037594,0.017000,-1
0.022556,0.006000,-1
0.002506,0.001000,-1
0.037594,0.020000,-1
0.042607,0.003000,-1
0.032581,0.011000,-1
0.077694,0.059000,-1
0.097744,0.054000,-1
0.177945,0.166000,-1
0.042607,0.013000,-1
0.072682,0.038000,-1
0.027569,0.008000,-1
0.052632,0.022000,-1
0.057644,0.045000,-1
0.057644,0.018000,-1
0.057644,0.062000,-1
0.042607,0.024000,-1
0.067669,0.058000,-1
0.132832,0.126000,-1
0.037594,0.017000,-1
0.007519,0.003000,-1
0.052632,0.010000,-1
0.022556,0.008000,-1
0.012531,0.003000,-1
0.077694,0.053000,-1
0.042607,0.011000,-1
0.052632,0.026000,-1
0.072682,0.023000,-1
0.007519,0.003000,-1
0.032581,0.011000,-1
0.097744,0.037000,-1
0.047619,0.007000,-1
0.102757,0.142000,-1
0.197995,0.177000,-1
0.017544,0.004000,-1
0.122807,0.045000,-1
0.087719,0.034000,-1
0.052632,0.036000,-1
0.012531,0.006000,-1
0.012531,0.010000,-1
0.027569,0.007000,-1
0.092732,0.126000,-1
0.012531,0.007000,-1
0.067669,0.031000,-1
0.047619,0.023000,-1
0.032581,0.016000,-1
0.037594,0.016000,-1
0.017544,0.008000,-1
0.022556,0.018000,-1
0.137845,0.022000,-1
0.067669,0.039000,-1
0.137845,0.145000,-1
0.112782,0.139000,-1
0.087719,0.084000,-1
0.107769,0.072000,-1
0.047619,0.032000,-1
0.057644,0.024000,-1
0.037594,0.015000,-1
0.062657,0.027000,-1
0.027569,0.008000,-1
0.162907,0.115000,-1
0.047619,0.018000,-1
0.082707,0.040000,-1
0.052632,0.038000,-1
0.032581,0.016000,-1
0.107769,0.073000,-1
0.077694,0.042000,-1
0.117794,0.174000,-1
0.042607,0.009000,-1
0.047619,0.008000,-1
0.037594,0.018000,-1
0.042607,0.018000,-1
0.027569,0.007000,-1
0.027569,0.013000,-1
0.208020,0.208000,-1
0.022556,0.007000,-1
0.067669,0.057000,-1
0.017544,0.004000,-1
0.052632,0.020000,-1
0.062657,0.029000,-1
0.112782,0.160000,-1
0.037594,0.023000,-1
0.097744,0.106000,-1
0.027569,0.008000,-1
0.062657,0.050000,-1
0.072682,0.039000,-1
0.022556,0.010000,-1
0.047619,0.013000,-1
0.037594,0.015000,-1
0.042607,0.019000,-1
0.052632,0.034000,-1
0.072682,0.037000,-1
0.027569,0.012000,-1
0.087719,0.076000,-1
0.042607,0.026000,-1
0.012531,0.006000,-1
0.042607,0.030000,-1
0.057644,0.023000,-1
0.047619,0.015000,-1
0.032581,0.011000,-1
0.052632,0.029000,-1
0.037594,0.009000,-1
0.132832,0.012000,-1
0.012531,0.007000,-1
0.067669,0.044000,-1
0.072682,0.050000,-1
0.077694,0.031000,-1
0.082707,0.031000,-1
0.017544,0.011000,-1
0.017544,0.007000,-1
0.092732,0.022000,-1
0.107769,0.175000,-1
0.062657,0.023000,-1
0.017544,0.010000,-1
0.012531,0.007000,-1
0.052632,0.027000,-1
0.042607,0.019000,-1
0.037594,0.017000,-1
0.022556,0.008000,-1
0.052632,0.026000,-1
0.077694,0.026000,-1
0.022556,0.012000,-1
0.042607,0.014000,-1
0.032581,0.014000,-1
0.087719,0.039000,-1
0.087719,0.110000,-1
0.062657,0.038000,-1
0.052632,0.018000,-1
0.077694,0.028000,-1
0.027569,0.006000,-1
0.037594,0.011000,-1
0.022556,0.009000,-1
0.042607,0.010000,-1
0.032581,0.021000,-1
0.067669,0.037000,-1
0.012531,0.003000,-1
0.203008,0.187000,-1
0.097744,0.175000,-1
