trip_seconds,trip_miles,_#NO_CLASS#_
0.017544,0.008000,-1
0.042607,0.015000,-1
0.017544,0.012000,-1
0.042607,0.027000,-1
0.007519,0.003000,-1
0.077694,0.017000,-1
0.057644,0.029000,-1
0.122807,0.097000,-1
0.027569,0.010000,-1
0.022556,0.009000,-1
0.047619,0.024000,-1
0.107769,0.168000,-1
0.027569,0.010000,-1
0.082707,0.045000,-1
0.047619,0.023000,-1
0.022556,0.009000,-1
0.027569,0.008000,-1
0.047619,0.016000,-1
0.072682,0.040000,-1
0.042607,0.018000,-1
0.072682,0.097000,-1
0.057644,0.017000,-1
0.042607,0.020000,-1
0.032581,0.006000,-1
0.047619,0.022000,-1
0.022556,0.014000,-1
0.032581,0.013000,-1
0.067669,0.052000,-1
0.012531,0.003000,-1
0.007519,0.005000,-1
0.072682,0.023000,-1
0.042607,0.022000,-1
0.077694,0.041000,-1
0.102757,0.020000,-1
0.037594,0.013000,-1
0.037594,0.009000,-1
0.072682,0.045000,-1
0.057644,0.030000,-1
0.077694,0.095000,-1
0.052632,0.026000,-1
0.127820,0.038000,-1
0.012531,0.009000,-1
0.067669,0.029000,-1
0.017544,0.005000,-1
0.047619,0.025000,-1
0.012531,0.006000,-1
0.042607,0.012000,-1
0.022556,0.010000,-1
0.087719,0.030000,-1
0.017544,0.009000,-1
0.027569,0.007000,-1
0.042607,0.008000,-1
0.042607,0.010000,-1
0.182957,0.273000,-1
0.122807,0.174000,-1
0.062657,0.036000,-1
0.062657,0.040000,-1
0.167920,0.038000,-1
0.037594,0.014000,-1
0.047619,0.019000,-1
0.022556,0.009000,-1
0.042607,0.014000,-1
0.052632,0.016000,-1
0.037594,0.013000,-1
0.012531,0.006000,-1
0.012531,0.006000,-1
0.027569,0.009000,-1
0.052632,0.019000,-1
0.042607,0.011000,-1
0.017544,0.006000,-1
0.022556,0.014000,-1
0.022556,0.011000,-1
0.062657,0.034000,-1
0.077694,0.017000,-1
0.047619,0.032000,-1
0.047619,0.017000,-1
0.067669,0.023000,-1
0.022556,0.007000,-1
0.097744,0.049000,-1
0.117794,0.060000,-1
0.032581,0.009000,-1
0.062657,0.021000,-1
0.012531,0.004000,-1
0.042607,0.011000,-1
0.042607,0.024000,-1
0.057644,0.072000,-1
0.047619,0.019000,-1
0.037594,0.007000,-1
0.042607,0.007000,-1
0.022556,0.013000,-1
0.032581,0.017000,-1
0.187970,0.051000,-1
0.027569,0.013000,-1
0.017544,0.008000,-1
0.062657,0.027000,-1
0.037594,0.011000,-1
0.027569,0.016000,-1
0.203008,0.153000,-1
0.218045,0.111000,-1
0.047619,0.017000,-1
0.037594,0.020000,-1
0.027569,0.012000,-1
0.017544,0.007000,-1
0.062657,0.136000,-1
0.057644,0.035000,-1
0.047619,0.018000,-1
0.077694,0.047000,-1
0.288221,0.208000,-1
0.052632,0.016000,-1
0.067669,0.062000,-1
0.032581,0.011000,-1
0.017544,0.008000,-1
0.052632,0.028000,-1
0.002506,0.000000,-1
0.037594,0.007000,-1
0.017544,0.010000,-1
0.022556,0.007000,-1
0.072682,0.031000,-1
0.182957,0.140000,-1
0.007519,0.007000,-1
0.047619,0.019000,-1
0.142857,0.169000,-1
0.037594,0.020000,-1
0.052632,0.026000,-1
0.072682,0.037000,-1
0.022556,0.008000,-1
0.027569,0.011000,-1
0.032581,0.017000,-1
0.047619,0.024000,-1
0.022556,0.010000,-1
0.077694,0.062000,-1
0.072682,0.091000,-1
0.032581,0.014000,-1
0.067669,0.028000,-1
0.132832,0.140000,-1
0.057644,0.020000,-1
0.072682,0.051000,-1
0.052632,0.020000,-1
0.017544,0.006000,-1
0.067669,0.013000,-1
0.007519,0.003000,-1
0.017544,0.008000,-1
0.047619,0.015000,-1
0.092732,0.053000,-1
0.117794,0.128000,-1
0.027569,0.011000,-1
0.203008,0.178000,-1
0.007519,0.004000,-1
0.032581,0.009000,-1
0.052632,0.044000,-1
0.057644,0.023000,-1
0.047619,0.024000,-1
0.062657,0.048000,-1
0.067669,0.024000,-1
0.072682,0.076000,-1
0.082707,0.060000,-1
0.042607,0.007000,-1
0.002506,0.000000,-1
0.037594,0.023000,-1
0.027569,0.012000,-1
0.052632,0.012000,-1
0.042607,0.021000,-1
0.047619,0.018000,-1
0.107769,0.038000,-1
0.047619,0.021000,-1
0.022556,0.008000,-1
0.017544,0.010000,-1
0.057644,0.033000,-1
0.127820,0.188000,-1
0.112782,0.065000,-1
0.087719,0.025000,-1
0.012531,0.007000,-1
0.047619,0.028000,-1
0.042607,0.018000,-1
0.007519,0.006000,-1
0.137845,0.177000,-1
0.097744,0.076000,-1
0.007519,0.004000,-1
0.022556,0.009000,-1
0.087719,0.033000,-1
0.002506,0.002000,-1
0.027569,0.011000,-1
0.042607,0.030000,-1
0.032581,0.032000,-1
0.017544,0.014000,-1
0.042607,0.039000,-1
0.052632,0.023000,-1
0.027569,0.012000,-1
0.037594,0.010000,-1
0.052632,0.028000,-1
0.052632,0.025000,-1
0.027569,0.007000,-1
0.087719,0.041000,-1
0.187970,0.100000,-1
0.032581,0.016000,-1
0.042607,0.009000,-1
0.017544,0.008000,-1
0.197995,0.173000,-1
0.037594,0.040000,-1
0.002506,0.004000,-1
0.062657,0.045000,-1
0.022556,0.011000,-1
0.042607,0.016000,-1
0.127820,0.082000,-1
0.172932,0.195000,-1
0.032581,0.013000,-1
0.037594,0.016000,-1
0.072682,0.024000,-1
0.007519,0.003000,-1
0.187970,0.174000,-1
0.017544,0.009000,-1
0.042607,0.024000,-1
0.042607,0.019000,-1
0.072682,0.022000,-1
0.042607,0.020000,-1
0.042607,0.021000,-1
0.057644,0.062000,-1
0.027569,0.011000,-1
0.032581,0.014000,-1
0.077694,0.035000,-1
0.032581,0.021000,-1
0.052632,0.038000,-1
0.162907,0.180000,-1
0.057644,0.035000,-1
0.002506,0.004000,-1
0.037594,0.010000,-1
0.037594,0.015000,-1
0.052632,0.046000,-1
0.102757,0.087000,-1
0.092732,0.031000,-1
0.042607,0.016000,-1
0.007519,0.003000,-1
0.037594,0.019000,-1
0.268170,0.179000,-1
0.042607,0.018000,-1
0.042607,0.024000,-1
0.057644,0.010000,-1
0.017544,0.023000,-1
0.027569,0.007000,-1
0.032581,0.009000,-1
0.057644,0.019000,-1
0.067669,0.036000,-1
0.047619,0.018000,-1
0.077694,0.070000,-1
0.027569,0.010000,-1
0.042607,0.022000,-1
0.062657,0.032000,-1
0.032581,0.015000,-1
0.022556,0.011000,-1
0.072682,0.048000,-1
0.042607,0.036000,-1
0.032581,0.017000,-1
0.037594,0.013000,-1
0.082707,0.041000,-1
0.052632,0.037000,-1
0.102757,0.110000,-1
0.007519,0.003000,-1
0.007519,0.003000,-1
0.042607,0.021000,-1
0.017544,0.009000,-1
0.062657,0.027000,-1
0.162907,0.123000,-1
0.022556,0.012000,-1
0.017544,0.020000,-1
0.042607,0.042000,-1
0.057644,0.025000,-1
0.047619,0.022000,-1
0.032581,0.010000,-1
0.062657,0.020000,-1
0.032581,0.006000,-1
0.082707,0.039000,-1
0.027569,0.011000,-1
0.032581,0.012000,-1
0.022556,0.027000,-1
0.152882,0.135000,-1
0.077694,0.053000,-1
0.017544,0.007000,-1
0.067669,0.040000,-1
0.012531,0.004000,-1
0.022556,0.008000,-1
0.032581,0.015000,-1
0.032581,0.017000,-1
0.052632,0.018000,-1
0.037594,0.014000,-1
0.017544,0.010000,-1
0.022556,0.008000,-1
0.057644,0.022000,-1
0.047619,0.020000,-1
0.027569,0.015000,-1
0.132832,0.161000,-1
0.037594,0.017000,-1
0.042607,0.013000,-1
0.027569,0.016000,-1
0.012531,0.004000,-1
0.042607,0.019000,-1
0.037594,0.010000,-1
0.022556,0.012000,-1
0.032581,0.016000,-1
0.203008,0.151000,-1
0.042607,0.027000,-1
0.017544,0.008000,-1
0.002506,0.001000,-1
0.042607,0.022000,-1
0.107769,0.047000,-1
0.062657,0.024000,-1
0.027569,0.012000,-1
0.032581,0.011000,-1
0.047619,0.021000,-1
0.042607,0.042000,-1
0.122807,0.056000,-1
0.037594,0.011000,-1
0.107769,0.051000,-1
0.177945,0.114000,-1
0.152882,0.181000,-1
0.037594,0.013000,-1
0.012531,0.004000,-1
0.172932,0.170000,-1
0.017544,0.007000,-1
0.017544,0.007000,-1
0.012531,0.006000,-1
0.032581,0.025000,-1
0.002506,0.000000,-1
0.042607,0.006000,-1
0.032581,0.011000,-1
0.052632,0.014000,-1
0.032581,0.012000,-1
0.037594,0.016000,-1
0.017544,0.013000,-1
0.022556,0.011000,-1
0.017544,0.011000,-1
0.097744,0.110000,-1
0.007519,0.003000,-1
0.057644,0.019000,-1
0.052632,0.026000,-1
0.002506,0.003000,-1
0.072682,0.036000,-1
0.047619,0.023000,-1
0.007519,0.007000,-1
0.067669,0.032000,-1
0.092732,0.050000,-1
0.253133,0.256000,-1
0.308271,0.136000,-1
0.067669,0.028000,-1
0.057644,0.045000,-1
0.102757,0.048000,-1
0.022556,0.007000,-1
0.047619,0.017000,-1
0.082707,0.057000,-1
0.047619,0.011000,-1
0.132832,0.058000,-1
0.107769,0.060000,-1
0.042607,0.014000,-1
0.047619,0.042000,-1
0.172932,0.179000,-1
0.062657,0.029000,-1
0.087719,0.071000,-1
0.047619,0.026000,-1
0.017544,0.012000,-1
0.072682,0.027000,-1
0.062657,0.026000,-1
0.047619,0.037000,-1
0.047619,0.014000,-1
0.177945,0.180000,-1
0.072682,0.029000,-1
0.022556,0.012000,-1
0.067669,0.059000,-1
0.037594,0.017000,-1
0.082707,0.028000,-1
0.012531,0.004000,-1
0.017544,0.008000,-1
0.077694,0.034000,-1
0.042607,0.028000,-1
0.032581,0.011000,-1
0.102757,0.049000,-1
0.027569,0.013000,-1
0.027569,0.012000,-1
0.027569,0.007000,-1
0.032581,0.016000,-1
0.047619,0.022000,-1
0.047619,0.017000,-1
0.097744,0.116000,-1
0.022556,0.011000,-1
0.002506,0.001000,-1
0.072682,0.035000,-1
0.052632,0.021000,-1
0.037594,0.017000,-1
0.047619,0.023000,-1
0.047619,0.013000,-1
0.007519,0.003000,-1
0.017544,0.012000,-1
0.027569,0.014000,-1
0.012531,0.008000,-1
0.037594,0.012000,-1
0.017544,0.012000,-1
0.052632,0.037000,-1
0.152882,0.070000,-1
0.052632,0.019000,-1
0.057644,0.025000,-1
0.067669,0.025000,-1
0.152882,0.120000,-1
0.057644,0.044000,-1
0.067669,0.019000,-1
0.052632,0.026000,-1
0.037594,0.006000,-1
0.027569,0.013000,-1
0.132832,0.124000,-1
0.012531,0.006000,-1
0.042607,0.023000,-1
0.022556,0.011000,-1
0.102757,0.043000,-1
0.052632,0.020000,-1
0.017544,0.012000,-1
0.082707,0.045000,-1
0.022556,0.009000,-1
0.017544,0.007000,-1
0.042607,0.020000,-1
0.022556,0.034000,-1
0.032581,0.017000,-1
0.052632,0.021000,-1
0.042607,0.014000,-1
0.127820,0.166000,-1
0.052632,0.072000,-1
0.062657,0.059000,-1
0.032581,0.018000,-1
0.047619,0.020000,-1
0.087719,0.062000,-1
0.022556,0.006000,-1
0.042607,0.037000,-1
0.042607,0.015000,-1
0.002506,0.000000,-1
0.067669,0.030000,-1
0.067669,0.035000,-1
0.062657,0.023000,-1
0.092732,0.173000,-1
0.027569,0.010000,-1
0.007519,0.002000,-1
0.017544,0.006000,-1
0.047619,0.011000,-1
0.077694,0.063000,-1
0.157895,0.176000,-1
0.032581,0.011000,-1
0.072682,0.032000,-1
0.062657,0.014000,-1
0.072682,0.023000,-1
0.052632,0.026000,-1
0.032581,0.029000,-1
0.067669,0.037000,-1
0.047619,0.018000,-1
0.017544,0.006000,-1
0.037594,0.015000,-1
0.047619,0.021000,-1
0.022556,0.010000,-1
0.037594,0.009000,-1
0.042607,0.016000,-1
0.022556,0.008000,-1
0.057644,0.061000,-1
0.032581,0.024000,-1
0.087719,0.036000,-1
0.047619,0.044000,-1
0.087719,0.012000,-1
0.037594,0.020000,-1
0.032581,0.006000,-1
0.057644,0.023000,-1
0.037594,0.013000,-1
0.042607,0.058000,-1
0.012531,0.011000,-1
0.002506,0.004000,-1
0.057644,0.022000,-1
0.067669,0.022000,-1
0.042607,0.019000,-1
0.072682,0.055000,-1
0.022556,0.012000,-1
0.062657,0.011000,-1
0.067669,0.034000,-1
0.047619,0.017000,-1
0.278195,0.184000,-1
0.022556,0.009000,-1
0.002506,0.001000,-1
0.022556,0.024000,-1
0.057644,0.012000,-1
0.067669,0.045000,-1
0.097744,0.055000,-1
0.052632,0.012000,-1
0.243108,0.146000,-1
0.027569,0.007000,-1
0.022556,0.008000,-1
0.027569,0.012000,-1
0.102757,0.137000,-1
0.047619,0.024000,-1
0.097744,0.039000,-1
0.032581,0.012000,-1
0.027569,0.017000,-1
0.002506,0.007000,-1
0.047619,0.021000,-1
0.042607,0.017000,-1
0.027569,0.009000,-1
0.017544,0.004000,-1
0.037594,0.017000,-1
0.107769,0.177000,-1
0.027569,0.009000,-1
0.197995,0.132000,-1
0.037594,0.022000,-1
0.037594,0.017000,-1
0.082707,0.109000,-1
0.027569,0.014000,-1
0.002506,0.000000,-1
0.092732,0.034000,-1
0.057644,0.028000,-1
0.077694,0.020000,-1
0.087719,0.072000,-1
0.127820,0.079000,-1
0.032581,0.013000,-1
0.057644,0.028000,-1
0.052632,0.044000,-1
0.032581,0.009000,-1
0.042607,0.022000,-1
0.057644,0.023000,-1
0.117794,0.070000,-1
0.022556,0.013000,-1
0.032581,0.014000,-1
0.047619,0.024000,-1
0.012531,0.004000,-1
0.032581,0.012000,-1
0.072682,0.016000,-1
0.037594,0.015000,-1
0.002506,0.002000,-1
0.007519,0.007000,-1
0.102757,0.102000,-1
0.037594,0.028000,-1
0.062657,0.063000,-1
0.017544,0.009000,-1
0.037594,0.016000,-1
0.032581,0.014000,-1
0.032581,0.015000,-1
0.062657,0.013000,-1
0.022556,0.011000,-1
0.077694,0.024000,-1
0.047619,0.043000,-1
0.192982,0.114000,-1
0.172932,0.119000,-1
0.112782,0.117000,-1
0.027569,0.012000,-1
0.092732,0.022000,-1
0.047619,0.020000,-1
0.042607,0.016000,-1
0.042607,0.017000,-1
0.012531,0.010000,-1
0.027569,0.014000,-1
0.047619,0.013000,-1
0.097744,0.123000,-1
0.142857,0.085000,-1
0.032581,0.006000,-1
0.012531,0.007000,-1
0.052632,0.025000,-1
0.027569,0.011000,-1
0.007519,0.004000,-1
0.042607,0.021000,-1
0.072682,0.023000,-1
0.037594,0.018000,-1
0.027569,0.022000,-1
0.012531,0.004000,-1
0.022556,0.010000,-1
0.112782,0.040000,-1
0.052632,0.023000,-1
0.072682,0.020000,-1
0.172932,0.133000,-1
0.047619,0.015000,-1
0.027569,0.013000,-1
0.017544,0.005000,-1
0.007519,0.006000,-1
0.047619,0.010000,-1
0.022556,0.011000,-1
0.167920,0.183000,-1
0.012531,0.005000,-1
0.082707,0.086000,-1
0.087719,0.066000,-1
0.062657,0.020000,-1
0.057644,0.017000,-1
0.032581,0.016000,-1
0.012531,0.005000,-1
0.027569,0.009000,-1
0.017544,0.007000,-1
0.022556,0.010000,-1
0.092732,0.049000,-1
0.097744,0.033000,-1
0.012531,0.004000,-1
0.027569,0.011000,-1
0.007519,0.002000,-1
0.027569,0.026000,-1
0.037594,0.019000,-1
0.102757,0.177000,-1
0.032581,0.015000,-1
0.062657,0.022000,-1
0.017544,0.009000,-1
0.017544,0.006000,-1
0.042607,0.016000,-1
0.032581,0.012000,-1
0.077694,0.069000,-1
0.012531,0.008000,-1
0.037594,0.025000,-1
0.177945,0.177000,-1
0.172932,0.130000,-1
0.017544,0.006000,-1
0.027569,0.008000,-1
0.132832,0.203000,-1
0.052632,0.027000,-1
0.022556,0.010000,-1
0.012531,0.004000,-1
0.067669,0.031000,-1
0.107769,0.023000,-1
0.027569,0.012000,-1
0.057644,0.025000,-1
0.047619,0.028000,-1
0.027569,0.013000,-1
0.147870,0.055000,-1
0.107769,0.076000,-1
0.012531,0.010000,-1
0.012531,0.008000,-1
0.017544,0.006000,-1
0.042607,0.016000,-1
0.107769,0.185000,-1
0.037594,0.025000,-1
0.092732,0.026000,-1
0.037594,0.011000,-1
0.127820,0.187000,-1
0.022556,0.013000,-1
0.077694,0.051000,-1
0.027569,0.014000,-1
0.022556,0.008000,-1
0.092732,0.109000,-1
0.032581,0.012000,-1
0.082707,0.032000,-1
0.027569,0.008000,-1
0.253133,0.230000,-1
0.022556,0.008000,-1
0.052632,0.019000,-1
0.032581,0.011000,-1
0.082707,0.074000,-1
0.037594,0.015000,-1
0.037594,0.019000,-1
0.047619,0.036000,-1
0.062657,0.046000,-1
0.052632,0.052000,-1
0.052632,0.017000,-1
0.042607,0.010000,-1
0.042607,0.020000,-1
0.027569,0.008000,-1
0.022556,0.011000,-1
0.037594,0.015000,-1
0.062657,0.032000,-1
0.032581,0.013000,-1
0.097744,0.099000,-1
0.022556,0.007000,-1
0.052632,0.023000,-1
0.132832,0.127000,-1
0.067669,0.057000,-1
0.032581,0.013000,-1
0.117794,0.181000,-1
0.052632,0.033000,-1
0.057644,0.030000,-1
0.037594,0.025000,-1
0.027569,0.013000,-1
0.012531,0.004000,-1
0.017544,0.007000,-1
0.022556,0.008000,-1
0.022556,0.014000,-1
0.047619,0.042000,-1
0.022556,0.011000,-1
0.167920,0.156000,-1
0.032581,0.014000,-1
0.067669,0.056000,-1
0.112782,0.184000,-1
0.127820,0.038000,-1
0.112782,0.169000,-1
0.067669,0.039000,-1
0.057644,0.034000,-1
0.012531,0.007000,-1
0.032581,0.009000,-1
0.052632,0.022000,-1
0.142857,0.116000,-1
0.022556,0.007000,-1
0.002506,0.003000,-1
0.022556,0.005000,-1
0.062657,0.020000,-1
0.057644,0.016000,-1
0.012531,0.005000,-1
0.037594,0.016000,-1
0.067669,0.050000,-1
0.012531,0.006000,-1
0.087719,0.053000,-1
0.017544,0.007000,-1
0.037594,0.013000,-1
0.052632,0.026000,-1
0.027569,0.038000,-1
0.062657,0.012000,-1
0.052632,0.011000,-1
0.072682,0.027000,-1
0.087719,0.061000,-1
0.117794,0.184000,-1
0.072682,0.052000,-1
0.022556,0.008000,-1
0.037594,0.011000,-1
0.177945,0.115000,-1
0.057644,0.051000,-1
0.218045,0.114000,-1
0.022556,0.014000,-1
0.032581,0.016000,-1
0.017544,0.010000,-1
0.032581,0.020000,-1
0.037594,0.017000,-1
0.042607,0.015000,-1
0.037594,0.011000,-1
0.032581,0.021000,-1
0.052632,0.076000,-1
0.062657,0.029000,-1
0.057644,0.013000,-1
0.007519,0.003000,-1
0.007519,0.004000,-1
0.047619,0.029000,-1
0.017544,0.019000,-1
0.032581,0.017000,-1
0.047619,0.015000,-1
0.157895,0.121000,-1
0.062657,0.013000,-1
0.177945,0.159000,-1
0.047619,0.023000,-1
0.032581,0.018000,-1
0.082707,0.085000,-1
0.017544,0.012000,-1
0.042607,0.019000,-1
0.057644,0.052000,-1
0.052632,0.023000,-1
0.032581,0.017000,-1
0.032581,0.012000,-1
0.203008,0.179000,-1
0.062657,0.023000,-1
0.017544,0.008000,-1
0.012531,0.006000,-1
0.017544,0.011000,-1
0.072682,0.023000,-1
0.067669,0.026000,-1
0.228070,0.039000,-1
0.042607,0.011000,-1
0.022556,0.010000,-1
0.007519,0.006000,-1
0.067669,0.023000,-1
0.037594,0.040000,-1
0.042607,0.020000,-1
0.057644,0.030000,-1
0.017544,0.010000,-1
0.077694,0.041000,-1
0.022556,0.007000,-1
0.027569,0.014000,-1
0.067669,0.041000,-1
0.022556,0.008000,-1
0.052632,0.027000,-1
0.027569,0.012000,-1
0.047619,0.013000,-1
0.022556,0.007000,-1
0.087719,0.176000,-1
0.022556,0.009000,-1
0.067669,0.019000,-1
0.027569,0.010000,-1
0.047619,0.016000,-1
0.027569,0.009000,-1
0.002506,0.000000,-1
0.022556,0.009000,-1
0.032581,0.013000,-1
0.027569,0.008000,-1
0.072682,0.026000,-1
0.142857,0.125000,-1
0.087719,0.029000,-1
0.042607,0.025000,-1
0.162907,0.152000,-1
0.037594,0.012000,-1
0.102757,0.039000,-1
0.032581,0.022000,-1
0.127820,0.211000,-1
0.037594,0.016000,-1
0.047619,0.030000,-1
0.132832,0.192000,-1
0.052632,0.035000,-1
0.037594,0.013000,-1
0.037594,0.014000,-1
0.102757,0.038000,-1
0.112782,0.063000,-1
0.047619,0.020000,-1
0.087719,0.054000,-1
0.027569,0.012000,-1
0.042607,0.021000,-1
0.032581,0.012000,-1
0.208020,0.127000,-1
0.057644,0.021000,-1
0.032581,0.013000,-1
0.042607,0.020000,-1
0.022556,0.006000,-1
0.082707,0.020000,-1
0.012531,0.006000,-1
0.022556,0.008000,-1
0.022556,0.016000,-1
0.012531,0.004000,-1
0.032581,0.020000,-1
0.007519,0.004000,-1
0.012531,0.007000,-1
0.187970,0.293000,-1
0.017544,0.007000,-1
0.027569,0.008000,-1
0.062657,0.027000,-1
0.042607,0.010000,-1
0.047619,0.017000,-1
0.062657,0.070000,-1
0.117794,0.063000,-1
0.017544,0.002000,-1
0.057644,0.057000,-1
0.047619,0.027000,-1
0.007519,0.008000,-1
0.077694,0.059000,-1
0.102757,0.039000,-1
0.042607,0.021000,-1
0.012531,0.012000,-1
0.027569,0.007000,-1
0.037594,0.016000,-1
0.022556,0.007000,-1
0.102757,0.126000,-1
0.072682,0.062000,-1
0.052632,0.007000,-1
0.022556,0.008000,-1
0.047619,0.018000,-1
0.062657,0.045000,-1
0.283208,0.184000,-1
0.223058,0.195000,-1
0.027569,0.011000,-1
0.017544,0.008000,-1
0.032581,0.019000,-1
0.177945,0.163000,-1
0.037594,0.014000,-1
0.027569,0.013000,-1
0.067669,0.032000,-1
0.082707,0.043000,-1
0.042607,0.023000,-1
0.022556,0.009000,-1
0.012531,0.005000,-1
0.072682,0.060000,-1
0.112782,0.094000,-1
0.042607,0.033000,-1
0.052632,0.028000,-1
0.012531,0.009000,-1
0.112782,0.036000,-1
0.052632,0.027000,-1
0.032581,0.015000,-1
0.037594,0.021000,-1
0.037594,0.011000,-1
0.137845,0.176000,-1
0.022556,0.010000,-1
0.057644,0.031000,-1
0.037594,0.006000,-1
0.027569,0.013000,-1
0.042607,0.025000,-1
0.062657,0.036000,-1
0.087719,0.066000,-1
0.052632,0.018000,-1
0.112782,0.045000,-1
0.032581,0.016000,-1
0.062657,0.033000,-1
0.012531,0.008000,-1
0.047619,0.045000,-1
0.117794,0.078000,-1
