trip_seconds,trip_miles,_#NO_CLASS#_
0.067669,0.014000,-1
0.047619,0.019000,-1
0.072682,0.056000,-1
0.022556,0.006000,-1
0.022556,0.011000,-1
0.012531,0.010000,-1
0.017544,0.003000,-1
0.062657,0.028000,-1
0.057644,0.021000,-1
0.057644,0.024000,-1
0.017544,0.008000,-1
0.042607,0.017000,-1
0.027569,0.010000,-1
0.137845,0.177000,-1
0.032581,0.012000,-1
0.022556,0.010000,-1
0.042607,0.015000,-1
0.017544,0.012000,-1
0.022556,0.007000,-1
0.102757,0.070000,-1
0.032581,0.018000,-1
0.057644,0.018000,-1
0.007519,0.005000,-1
0.072682,0.034000,-1
0.082707,0.016000,-1
0.042607,0.013000,-1
0.042607,0.027000,-1
0.022556,0.005000,-1
0.067669,0.031000,-1
0.017544,0.007000,-1
0.042607,0.014000,-1
0.102757,0.023000,-1
0.007519,0.003000,-1
0.007519,0.005000,-1
0.037594,0.017000,-1
0.022556,0.009000,-1
0.077694,0.017000,-1
0.278195,0.207000,-1
0.032581,0.009000,-1
0.057644,0.029000,-1
0.122807,0.097000,-1
0.037594,0.014000,-1
0.042607,0.013000,-1
0.012531,0.005000,-1
0.097744,0.088000,-1
0.087719,0.086000,-1
0.027569,0.008000,-1
0.052632,0.041000,-1
0.042607,0.011000,-1
0.057644,0.016000,-1
0.037594,0.012000,-1
0.042607,0.033000,-1
0.037594,0.010000,-1
0.343358,0.192000,-1
0.047619,0.019000,-1
0.027569,0.010000,-1
0.032581,0.014000,-1
0.027569,0.007000,-1
0.022556,0.009000,-1
0.047619,0.024000,-1
0.057644,0.030000,-1
0.052632,0.023000,-1
0.097744,0.030000,-1
0.042607,0.018000,-1
0.127820,0.175000,-1
0.047619,0.029000,-1
0.107769,0.168000,-1
0.027569,0.010000,-1
0.082707,0.045000,-1
0.022556,0.007000,-1
0.017544,0.009000,-1
0.047619,0.023000,-1
0.032581,0.019000,-1
0.248120,0.169000,-1
0.403509,0.178000,-1
0.077694,0.068000,-1
0.017544,0.004000,-1
0.107769,0.115000,-1
0.057644,0.024000,-1
0.022556,0.005000,-1
0.022556,0.009000,-1
0.017544,0.008000,-1
0.017544,0.005000,-1
0.032581,0.017000,-1
0.022556,0.009000,-1
0.017544,0.012000,-1
0.027569,0.008000,-1
0.032581,0.011000,-1
0.047619,0.016000,-1
0.087719,0.066000,-1
0.007519,0.003000,-1
0.072682,0.040000,-1
0.057644,0.030000,-1
0.012531,0.010000,-1
0.017544,0.007000,-1
0.042607,0.018000,-1
0.027569,0.013000,-1
0.077694,0.013000,-1
0.117794,0.022000,-1
0.092732,0.087000,-1
0.022556,0.007000,-1
0.192982,0.099000,-1
0.072682,0.097000,-1
0.042607,0.010000,-1
0.027569,0.012000,-1
0.057644,0.017000,-1
0.042607,0.020000,-1
0.017544,0.008000,-1
0.027569,0.011000,-1
0.027569,0.008000,-1
0.032581,0.006000,-1
0.047619,0.022000,-1
0.062657,0.021000,-1
0.022556,0.009000,-1
0.042607,0.052000,-1
0.213033,0.143000,-1
0.047619,0.016000,-1
0.022556,0.014000,-1
0.022556,0.008000,-1
0.027569,0.017000,-1
0.027569,0.014000,-1
0.032581,0.013000,-1
0.037594,0.012000,-1
0.017544,0.008000,-1
0.062657,0.019000,-1
0.067669,0.052000,-1
0.027569,0.005000,-1
0.012531,0.003000,-1
0.127820,0.173000,-1
0.117794,0.055000,-1
0.032581,0.018000,-1
0.213033,0.126000,-1
0.052632,0.023000,-1
0.007519,0.005000,-1
0.072682,0.023000,-1
0.057644,0.018000,-1
0.042607,0.022000,-1
0.077694,0.041000,-1
0.057644,0.038000,-1
0.017544,0.006000,-1
0.022556,0.009000,-1
0.077694,0.057000,-1
0.017544,0.006000,-1
0.102757,0.020000,-1
0.062657,0.029000,-1
0.037594,0.013000,-1
0.052632,0.014000,-1
0.047619,0.024000,-1
0.147870,0.150000,-1
0.037594,0.009000,-1
0.072682,0.045000,-1
0.007519,0.004000,-1
0.037594,0.010000,-1
0.017544,0.006000,-1
0.057644,0.044000,-1
0.057644,0.030000,-1
0.057644,0.056000,-1
0.027569,0.007000,-1
0.017544,0.009000,-1
0.187970,0.183000,-1
0.017544,0.010000,-1
0.077694,0.095000,-1
0.052632,0.026000,-1
0.012531,0.004000,-1
0.022556,0.008000,-1
0.127820,0.038000,-1
0.032581,0.012000,-1
0.027569,0.013000,-1
0.012531,0.009000,-1
0.067669,0.029000,-1
0.017544,0.009000,-1
0.032581,0.015000,-1
0.032581,0.013000,-1
0.032581,0.011000,-1
0.032581,0.012000,-1
0.032581,0.011000,-1
0.037594,0.018000,-1
0.052632,0.007000,-1
0.017544,0.005000,-1
0.042607,0.015000,-1
0.027569,0.011000,-1
0.072682,0.019000,-1
0.022556,0.007000,-1
0.042607,0.008000,-1
0.047619,0.025000,-1
0.092732,0.039000,-1
0.007519,0.006000,-1
0.012531,0.006000,-1
0.027569,0.008000,-1
0.072682,0.029000,-1
0.057644,0.034000,-1
0.022556,0.010000,-1
0.017544,0.006000,-1
0.027569,0.008000,-1
0.052632,0.017000,-1
0.027569,0.013000,-1
0.057644,0.042000,-1
0.057644,0.068000,-1
0.042607,0.012000,-1
0.047619,0.015000,-1
0.007519,0.002000,-1
0.032581,0.018000,-1
0.022556,0.010000,-1
0.032581,0.007000,-1
0.127820,0.050000,-1
0.087719,0.030000,-1
0.027569,0.008000,-1
0.017544,0.007000,-1
0.027569,0.014000,-1
0.032581,0.014000,-1
0.017544,0.009000,-1
0.067669,0.021000,-1
0.022556,0.008000,-1
0.027569,0.007000,-1
0.032581,0.011000,-1
0.072682,0.041000,-1
0.022556,0.007000,-1
0.117794,0.174000,-1
0.072682,0.024000,-1
0.042607,0.008000,-1
0.052632,0.024000,-1
0.162907,0.092000,-1
0.027569,0.009000,-1
0.042607,0.010000,-1
0.017544,0.004000,-1
0.042607,0.011000,-1
0.027569,0.015000,-1
0.142857,0.133000,-1
0.017544,0.012000,-1
0.082707,0.059000,-1
0.052632,0.016000,-1
0.182957,0.273000,-1
0.017544,0.006000,-1
0.122807,0.174000,-1
0.042607,0.013000,-1
0.062657,0.036000,-1
0.027569,0.007000,-1
0.017544,0.008000,-1
0.027569,0.006000,-1
0.022556,0.011000,-1
0.117794,0.082000,-1
0.062657,0.040000,-1
0.012531,0.008000,-1
0.022556,0.010000,-1
0.012531,0.007000,-1
0.052632,0.009000,-1
0.042607,0.019000,-1
0.162907,0.133000,-1
0.077694,0.061000,-1
0.167920,0.038000,-1
0.057644,0.027000,-1
0.067669,0.016000,-1
0.032581,0.012000,-1
0.067669,0.090000,-1
0.037594,0.014000,-1
0.157895,0.054000,-1
0.062657,0.070000,-1
0.042607,0.017000,-1
0.052632,0.015000,-1
0.052632,0.011000,-1
0.082707,0.086000,-1
0.057644,0.039000,-1
0.047619,0.019000,-1
0.052632,0.014000,-1
0.037594,0.006000,-1
0.243108,0.169000,-1
0.047619,0.022000,-1
0.077694,0.023000,-1
0.022556,0.011000,-1
0.022556,0.009000,-1
0.022556,0.011000,-1
0.022556,0.006000,-1
0.142857,0.228000,-1
0.042607,0.014000,-1
0.027569,0.005000,-1
0.032581,0.017000,-1
0.042607,0.024000,-1
0.052632,0.016000,-1
0.032581,0.007000,-1
0.032581,0.007000,-1
0.127820,0.109000,-1
0.027569,0.008000,-1
0.197995,0.176000,-1
0.052632,0.017000,-1
0.047619,0.009000,-1
0.057644,0.029000,-1
0.313283,0.173000,-1
0.062657,0.017000,-1
0.017544,0.010000,-1
0.042607,0.013000,-1
0.047619,0.017000,-1
0.062657,0.017000,-1
0.042607,0.046000,-1
0.037594,0.013000,-1
0.012531,0.006000,-1
0.082707,0.054000,-1
0.017544,0.007000,-1
0.032581,0.007000,-1
0.072682,0.033000,-1
0.012531,0.006000,-1
0.052632,0.012000,-1
0.027569,0.009000,-1
0.052632,0.019000,-1
0.027569,0.006000,-1
0.047619,0.012000,-1
0.027569,0.009000,-1
0.037594,0.006000,-1
0.042607,0.011000,-1
0.057644,0.019000,-1
0.017544,0.006000,-1
0.062657,0.016000,-1
0.022556,0.014000,-1
0.022556,0.011000,-1
0.022556,0.013000,-1
0.017544,0.011000,-1
0.062657,0.034000,-1
0.032581,0.012000,-1
0.002506,0.000000,-1
0.077694,0.017000,-1
0.022556,0.009000,-1
0.047619,0.032000,-1
0.037594,0.015000,-1
0.243108,0.177000,-1
0.042607,0.016000,-1
0.067669,0.062000,-1
0.012531,0.004000,-1
0.047619,0.017000,-1
0.102757,0.136000,-1
0.002506,0.003000,-1
0.067669,0.023000,-1
0.057644,0.013000,-1
0.152882,0.086000,-1
0.022556,0.007000,-1
0.017544,0.005000,-1
0.052632,0.019000,-1
0.022556,0.007000,-1
0.032581,0.011000,-1
0.032581,0.007000,-1
0.097744,0.049000,-1
0.042607,0.014000,-1
0.017544,0.007000,-1
0.047619,0.012000,-1
0.052632,0.046000,-1
0.042607,0.026000,-1
0.012531,0.013000,-1
0.037594,0.011000,-1
0.117794,0.060000,-1
0.032581,0.009000,-1
0.062657,0.021000,-1
0.012531,0.004000,-1
0.042607,0.011000,-1
0.042607,0.024000,-1
0.077694,0.023000,-1
0.278195,0.174000,-1
0.032581,0.011000,-1
0.057644,0.020000,-1
0.052632,0.018000,-1
0.022556,0.007000,-1
0.022556,0.010000,-1
0.057644,0.072000,-1
0.057644,0.030000,-1
0.022556,0.019000,-1
0.017544,0.006000,-1
0.047619,0.019000,-1
0.027569,0.017000,-1
0.002506,0.000000,-1
0.062657,0.016000,-1
0.042607,0.012000,-1
0.037594,0.007000,-1
0.027569,0.004000,-1
0.022556,0.008000,-1
0.057644,0.020000,-1
0.037594,0.019000,-1
0.067669,0.023000,-1
0.057644,0.014000,-1
0.022556,0.011000,-1
0.022556,0.009000,-1
0.042607,0.007000,-1
0.022556,0.013000,-1
0.022556,0.013000,-1
0.032581,0.017000,-1
0.062657,0.023000,-1
0.187970,0.051000,-1
0.022556,0.007000,-1
0.027569,0.013000,-1
0.017544,0.008000,-1
0.042607,0.000000,-1
0.062657,0.027000,-1
0.027569,0.011000,-1
0.042607,0.010000,-1
0.072682,0.045000,-1
0.037594,0.011000,-1
0.122807,0.098000,-1
0.047619,0.015000,-1
0.177945,0.271000,-1
0.037594,0.011000,-1
0.052632,0.013000,-1
0.012531,0.004000,-1
0.022556,0.007000,-1
0.012531,0.006000,-1
0.027569,0.010000,-1
0.017544,0.007000,-1
0.062657,0.020000,-1
0.027569,0.016000,-1
0.017544,0.010000,-1
0.042607,0.015000,-1
0.017544,0.008000,-1
0.147870,0.030000,-1
0.042607,0.015000,-1
0.157895,0.062000,-1
0.112782,0.070000,-1
0.348371,0.178000,-1
0.002506,0.004000,-1
0.042607,0.012000,-1
0.203008,0.153000,-1
0.218045,0.111000,-1
0.017544,0.008000,-1
0.037594,0.015000,-1
0.047619,0.017000,-1
0.067669,0.025000,-1
0.037594,0.020000,-1
0.303258,0.178000,-1
0.022556,0.007000,-1
0.002506,0.000000,-1
0.027569,0.012000,-1
0.032581,0.010000,-1
0.082707,0.014000,-1
0.037594,0.012000,-1
0.047619,0.010000,-1
0.017544,0.007000,-1
0.032581,0.011000,-1
0.032581,0.016000,-1
0.012531,0.009000,-1
0.017544,0.009000,-1
0.032581,0.011000,-1
0.047619,0.008000,-1
0.032581,0.022000,-1
0.062657,0.136000,-1
0.037594,0.005000,-1
0.072682,0.028000,-1
0.107769,0.070000,-1
0.057644,0.035000,-1
0.047619,0.018000,-1
0.052632,0.007000,-1
0.017544,0.007000,-1
0.077694,0.047000,-1
0.288221,0.208000,-1
0.027569,0.013000,-1
0.017544,0.008000,-1
0.097744,0.017000,-1
0.042607,0.011000,-1
0.052632,0.021000,-1
0.152882,0.120000,-1
0.052632,0.016000,-1
0.067669,0.062000,-1
0.032581,0.013000,-1
0.022556,0.012000,-1
0.037594,0.015000,-1
0.037594,0.006000,-1
0.092732,0.029000,-1
0.032581,0.011000,-1
0.047619,0.019000,-1
0.017544,0.008000,-1
0.052632,0.028000,-1
0.027569,0.009000,-1
0.002506,0.000000,-1
0.037594,0.009000,-1
0.012531,0.005000,-1
0.047619,0.011000,-1
0.032581,0.011000,-1
0.218045,0.208000,-1
0.022556,0.006000,-1
0.037594,0.010000,-1
0.082707,0.045000,-1
0.047619,0.024000,-1
0.037594,0.014000,-1
0.037594,0.007000,-1
0.017544,0.010000,-1
0.027569,0.009000,-1
0.022556,0.007000,-1
0.037594,0.019000,-1
0.072682,0.031000,-1
0.182957,0.140000,-1
0.007519,0.007000,-1
0.047619,0.019000,-1
0.017544,0.006000,-1
0.142857,0.169000,-1
0.042607,0.021000,-1
0.037594,0.020000,-1
0.052632,0.026000,-1
0.057644,0.012000,-1
0.027569,0.006000,-1
0.072682,0.037000,-1
0.102757,0.019000,-1
0.037594,0.010000,-1
0.022556,0.010000,-1
0.032581,0.011000,-1
0.032581,0.006000,-1
0.002506,0.000000,-1
0.022556,0.008000,-1
0.022556,0.008000,-1
0.027569,0.011000,-1
0.032581,0.017000,-1
0.067669,0.010000,-1
0.047619,0.024000,-1
0.022556,0.010000,-1
0.012531,0.004000,-1
0.012531,0.009000,-1
0.077694,0.062000,-1
0.072682,0.045000,-1
0.072682,0.091000,-1
0.032581,0.014000,-1
0.012531,0.007000,-1
0.067669,0.028000,-1
0.067669,0.019000,-1
0.037594,0.015000,-1
0.012531,0.005000,-1
0.132832,0.140000,-1
0.017544,0.005000,-1
0.062657,0.015000,-1
0.057644,0.020000,-1
0.162907,0.068000,-1
0.002506,0.001000,-1
0.057644,0.011000,-1
0.027569,0.012000,-1
0.037594,0.012000,-1
0.228070,0.168000,-1
0.027569,0.005000,-1
0.022556,0.006000,-1
0.022556,0.007000,-1
0.022556,0.008000,-1
0.072682,0.051000,-1
0.052632,0.020000,-1
0.007519,0.005000,-1
0.017544,0.006000,-1
0.047619,0.013000,-1
0.067669,0.013000,-1
0.077694,0.010000,-1
0.007519,0.003000,-1
0.022556,0.007000,-1
0.167920,0.172000,-1
0.037594,0.014000,-1
0.032581,0.008000,-1
0.017544,0.008000,-1
0.057644,0.014000,-1
0.047619,0.015000,-1
0.022556,0.010000,-1
0.027569,0.008000,-1
0.042607,0.024000,-1
0.022556,0.011000,-1
0.092732,0.053000,-1
0.037594,0.012000,-1
0.052632,0.019000,-1
0.032581,0.009000,-1
0.032581,0.011000,-1
0.032581,0.006000,-1
0.007519,0.003000,-1
0.037594,0.015000,-1
0.117794,0.128000,-1
0.032581,0.018000,-1
0.027569,0.010000,-1
0.208020,0.200000,-1
0.022556,0.014000,-1
0.027569,0.008000,-1
0.027569,0.011000,-1
0.203008,0.178000,-1
0.032581,0.009000,-1
0.052632,0.026000,-1
0.022556,0.006000,-1
0.042607,0.011000,-1
0.082707,0.079000,-1
0.042607,0.016000,-1
0.022556,0.008000,-1
0.092732,0.033000,-1
0.012531,0.006000,-1
0.007519,0.004000,-1
0.022556,0.010000,-1
0.022556,0.011000,-1
0.208020,0.170000,-1
0.032581,0.009000,-1
0.052632,0.044000,-1
0.057644,0.023000,-1
0.062657,0.018000,-1
0.047619,0.024000,-1
0.177945,0.180000,-1
0.072682,0.009000,-1
0.062657,0.048000,-1
0.027569,0.008000,-1
0.087719,0.041000,-1
0.062657,0.058000,-1
0.037594,0.012000,-1
0.067669,0.024000,-1
0.032581,0.013000,-1
0.027569,0.011000,-1
0.027569,0.013000,-1
0.072682,0.076000,-1
0.042607,0.014000,-1
0.042607,0.014000,-1
0.087719,0.061000,-1
0.082707,0.060000,-1
0.042607,0.013000,-1
0.007519,0.004000,-1
0.047619,0.005000,-1
0.042607,0.007000,-1
0.002506,0.000000,-1
0.027569,0.011000,-1
0.127820,0.226000,-1
0.022556,0.006000,-1
0.022556,0.006000,-1
0.027569,0.010000,-1
0.057644,0.006000,-1
0.037594,0.023000,-1
0.017544,0.007000,-1
0.027569,0.012000,-1
0.052632,0.012000,-1
0.082707,0.068000,-1
0.042607,0.021000,-1
0.062657,0.016000,-1
0.067669,0.040000,-1
0.072682,0.020000,-1
0.047619,0.018000,-1
0.012531,0.007000,-1
0.017544,0.168000,-1
0.107769,0.038000,-1
0.042607,0.012000,-1
0.052632,0.023000,-1
0.243108,0.076000,-1
0.047619,0.012000,-1
0.047619,0.021000,-1
0.042607,0.011000,-1
0.022556,0.008000,-1
0.017544,0.010000,-1
0.057644,0.033000,-1
0.127820,0.188000,-1
0.112782,0.065000,-1
0.087719,0.025000,-1
0.107769,0.048000,-1
0.012531,0.007000,-1
0.022556,0.012000,-1
0.027569,0.010000,-1
0.017544,0.004000,-1
0.037594,0.010000,-1
0.203008,0.173000,-1
0.047619,0.028000,-1
0.042607,0.018000,-1
0.032581,0.012000,-1
0.062657,0.025000,-1
0.007519,0.006000,-1
0.042607,0.029000,-1
0.007519,0.005000,-1
0.032581,0.012000,-1
0.027569,0.011000,-1
0.052632,0.026000,-1
0.037594,0.011000,-1
0.137845,0.177000,-1
0.097744,0.076000,-1
0.047619,0.020000,-1
0.007519,0.003000,-1
0.007519,0.004000,-1
0.037594,0.012000,-1
0.037594,0.020000,-1
0.002506,0.002000,-1
0.027569,0.020000,-1
0.022556,0.009000,-1
0.022556,0.010000,-1
0.002506,0.003000,-1
0.032581,0.016000,-1
0.147870,0.078000,-1
0.087719,0.033000,-1
0.027569,0.011000,-1
0.027569,0.011000,-1
0.147870,0.136000,-1
0.037594,0.034000,-1
0.002506,0.002000,-1
0.052632,0.014000,-1
0.077694,0.019000,-1
0.017544,0.006000,-1
0.077694,0.074000,-1
0.027569,0.011000,-1
0.032581,0.015000,-1
0.057644,0.019000,-1
0.077694,0.020000,-1
0.037594,0.014000,-1
0.017544,0.007000,-1
0.072682,0.038000,-1
0.022556,0.006000,-1
0.017544,0.009000,-1
0.042607,0.030000,-1
0.147870,0.047000,-1
0.047619,0.020000,-1
0.102757,0.035000,-1
0.032581,0.032000,-1
0.042607,0.013000,-1
0.052632,0.017000,-1
0.037594,0.020000,-1
0.002506,0.000000,-1
0.017544,0.014000,-1
0.042607,0.039000,-1
0.057644,0.023000,-1
0.032581,0.016000,-1
0.002506,0.003000,-1
0.002506,0.002000,-1
0.042607,0.010000,-1
0.037594,0.020000,-1
0.027569,0.014000,-1
0.072682,0.034000,-1
0.022556,0.013000,-1
0.052632,0.023000,-1
0.027569,0.012000,-1
0.047619,0.035000,-1
0.042607,0.015000,-1
0.027569,0.028000,-1
0.037594,0.010000,-1
0.037594,0.009000,-1
0.052632,0.028000,-1
0.052632,0.025000,-1
0.032581,0.008000,-1
0.243108,0.181000,-1
0.027569,0.007000,-1
0.087719,0.041000,-1
0.052632,0.013000,-1
0.017544,0.005000,-1
0.037594,0.013000,-1
0.182957,0.117000,-1
0.062657,0.041000,-1
0.057644,0.042000,-1
0.032581,0.011000,-1
0.017544,0.008000,-1
0.027569,0.012000,-1
0.047619,0.048000,-1
0.057644,0.018000,-1
0.187970,0.100000,-1
0.117794,0.096000,-1
0.032581,0.016000,-1
0.097744,0.013000,-1
0.082707,0.028000,-1
0.037594,0.010000,-1
0.007519,0.000000,-1
0.027569,0.010000,-1
0.042607,0.009000,-1
0.057644,0.016000,-1
0.017544,0.008000,-1
0.057644,0.042000,-1
0.203008,0.174000,-1
0.027569,0.008000,-1
0.012531,0.005000,-1
0.002506,0.001000,-1
0.032581,0.014000,-1
0.197995,0.173000,-1
0.062657,0.041000,-1
0.037594,0.040000,-1
0.052632,0.050000,-1
0.042607,0.024000,-1
0.002506,0.004000,-1
0.032581,0.008000,-1
0.017544,0.007000,-1
0.012531,0.008000,-1
0.082707,0.043000,-1
0.012531,0.003000,-1
0.042607,0.022000,-1
0.047619,0.025000,-1
0.042607,0.020000,-1
0.022556,0.011000,-1
0.062657,0.045000,-1
0.017544,0.006000,-1
0.022556,0.011000,-1
0.032581,0.012000,-1
0.027569,0.010000,-1
0.012531,0.008000,-1
0.037594,0.011000,-1
0.017544,0.009000,-1
0.047619,0.013000,-1
0.062657,0.019000,-1
0.057644,0.030000,-1
0.042607,0.016000,-1
0.062657,0.012000,-1
0.177945,0.177000,-1
0.248120,0.176000,-1
0.127820,0.082000,-1
0.027569,0.010000,-1
0.027569,0.014000,-1
0.172932,0.195000,-1
0.032581,0.021000,-1
0.022556,0.006000,-1
0.052632,0.017000,-1
0.017544,0.004000,-1
0.012531,0.004000,-1
0.022556,0.006000,-1
0.062657,0.050000,-1
0.032581,0.013000,-1
0.027569,0.006000,-1
0.017544,0.008000,-1
0.032581,0.011000,-1
0.022556,0.007000,-1
0.037594,0.016000,-1
0.072682,0.024000,-1
0.132832,0.178000,-1
0.037594,0.013000,-1
0.107769,0.088000,-1
0.052632,0.009000,-1
0.007519,0.003000,-1
0.187970,0.174000,-1
0.072682,0.023000,-1
0.017544,0.008000,-1
0.017544,0.009000,-1
0.012531,0.007000,-1
0.017544,0.008000,-1
0.042607,0.024000,-1
0.082707,0.060000,-1
0.007519,0.003000,-1
0.027569,0.009000,-1
0.042607,0.010000,-1
0.037594,0.014000,-1
0.042607,0.019000,-1
0.213033,0.173000,-1
0.017544,0.008000,-1
0.037594,0.011000,-1
0.072682,0.022000,-1
0.067669,0.026000,-1
0.027569,0.009000,-1
0.007519,0.006000,-1
0.042607,0.020000,-1
0.057644,0.017000,-1
0.097744,0.049000,-1
0.042607,0.021000,-1
0.037594,0.008000,-1
0.057644,0.062000,-1
0.032581,0.008000,-1
0.047619,0.011000,-1
0.027569,0.014000,-1
0.027569,0.011000,-1
0.012531,0.003000,-1
0.032581,0.014000,-1
0.017544,0.032000,-1
0.037594,0.010000,-1
0.077694,0.035000,-1
0.032581,0.021000,-1
0.027569,0.013000,-1
0.017544,0.004000,-1
0.052632,0.038000,-1
0.172932,0.181000,-1
0.012531,0.006000,-1
0.162907,0.180000,-1
0.057644,0.035000,-1
0.057644,0.007000,-1
0.007519,0.003000,-1
0.032581,0.006000,-1
0.042607,0.009000,-1
0.037594,0.011000,-1
0.067669,0.037000,-1
0.127820,0.078000,-1
0.017544,0.008000,-1
0.042607,0.016000,-1
0.022556,0.008000,-1
0.012531,0.010000,-1
0.253133,0.171000,-1
0.037594,0.012000,-1
0.012531,0.005000,-1
0.037594,0.009000,-1
0.047619,0.019000,-1
0.002506,0.004000,-1
0.022556,0.009000,-1
0.037594,0.010000,-1
0.037594,0.015000,-1
0.052632,0.046000,-1
0.012531,0.007000,-1
0.102757,0.087000,-1
0.037594,0.016000,-1
0.092732,0.031000,-1
0.042607,0.016000,-1
0.007519,0.003000,-1
0.032581,0.008000,-1
0.017544,0.005000,-1
0.037594,0.019000,-1
0.022556,0.011000,-1
0.037594,0.009000,-1
0.268170,0.179000,-1
0.052632,0.029000,-1
0.022556,0.010000,-1
0.047619,0.017000,-1
0.037594,0.013000,-1
0.032581,0.015000,-1
0.022556,0.010000,-1
0.027569,0.007000,-1
0.057644,0.019000,-1
0.007519,0.007000,-1
0.042607,0.018000,-1
0.012531,0.016000,-1
0.042607,0.024000,-1
0.102757,0.057000,-1
0.007519,0.006000,-1
0.022556,0.010000,-1
0.022556,0.008000,-1
0.017544,0.006000,-1
0.042607,0.039000,-1
0.077694,0.020000,-1
0.022556,0.006000,-1
0.042607,0.016000,-1
0.052632,0.019000,-1
0.082707,0.032000,-1
0.067669,0.027000,-1
0.017544,0.007000,-1
0.057644,0.022000,-1
0.057644,0.010000,-1
0.283208,0.170000,-1
0.112782,0.164000,-1
0.017544,0.023000,-1
0.037594,0.017000,-1
0.022556,0.009000,-1
0.027569,0.008000,-1
0.032581,0.017000,-1
0.067669,0.049000,-1
0.142857,0.086000,-1
0.072682,0.049000,-1
0.027569,0.013000,-1
0.027569,0.007000,-1
0.032581,0.009000,-1
0.022556,0.011000,-1
0.037594,0.022000,-1
0.032581,0.012000,-1
0.047619,0.027000,-1
0.002506,0.003000,-1
0.017544,0.004000,-1
0.047619,0.006000,-1
0.057644,0.019000,-1
0.072682,0.057000,-1
0.067669,0.036000,-1
0.037594,0.009000,-1
0.047619,0.008000,-1
0.037594,0.006000,-1
0.067669,0.040000,-1
0.047619,0.018000,-1
0.087719,0.023000,-1
0.077694,0.070000,-1
0.032581,0.009000,-1
0.082707,0.029000,-1
0.027569,0.010000,-1
0.042607,0.020000,-1
0.087719,0.014000,-1
0.172932,0.140000,-1
0.032581,0.005000,-1
4.979950,0.015000,-1
0.042607,0.022000,-1
0.062657,0.032000,-1
0.002506,0.002000,-1
0.037594,0.017000,-1
0.032581,0.015000,-1
0.012531,0.006000,-1
0.032581,0.013000,-1
0.022556,0.011000,-1
0.042607,0.023000,-1
0.037594,0.010000,-1
0.072682,0.048000,-1
0.017544,0.005000,-1
0.042607,0.036000,-1
0.062657,0.011000,-1
0.027569,0.009000,-1
0.022556,0.007000,-1
0.032581,0.017000,-1
0.027569,0.015000,-1
0.027569,0.010000,-1
0.002506,0.003000,-1
0.032581,0.010000,-1
0.032581,0.011000,-1
0.037594,0.013000,-1
0.027569,0.010000,-1
0.082707,0.041000,-1
0.052632,0.037000,-1
0.022556,0.010000,-1
0.172932,0.168000,-1
0.022556,0.007000,-1
0.338346,0.168000,-1
0.062657,0.032000,-1
0.047619,0.009000,-1
0.137845,0.122000,-1
0.112782,0.047000,-1
0.122807,0.060000,-1
0.102757,0.110000,-1
0.007519,0.003000,-1
0.007519,0.003000,-1
0.192982,0.165000,-1
0.017544,0.007000,-1
0.042607,0.021000,-1
0.037594,0.011000,-1
0.097744,0.015000,-1
0.017544,0.009000,-1
0.057644,0.026000,-1
0.062657,0.027000,-1
0.132832,0.172000,-1
0.162907,0.123000,-1
0.042607,0.017000,-1
0.037594,0.019000,-1
0.017544,0.007000,-1
0.032581,0.008000,-1
0.022556,0.012000,-1
0.052632,0.019000,-1
0.037594,0.015000,-1
0.017544,0.020000,-1
0.027569,0.009000,-1
0.022556,0.006000,-1
0.017544,0.007000,-1
0.192982,0.062000,-1
0.042607,0.042000,-1
0.037594,0.012000,-1
0.057644,0.025000,-1
0.037594,0.024000,-1
0.047619,0.022000,-1
0.017544,0.008000,-1
0.032581,0.008000,-1
0.032581,0.010000,-1
0.062657,0.020000,-1
0.027569,0.012000,-1
0.203008,0.264000,-1
0.027569,0.010000,-1
0.037594,0.016000,-1
0.042607,0.011000,-1
0.047619,0.023000,-1
0.067669,0.027000,-1
0.032581,0.006000,-1
0.112782,0.047000,-1
0.082707,0.039000,-1
0.022556,0.006000,-1
0.027569,0.011000,-1
0.052632,0.017000,-1
0.042607,0.022000,-1
0.162907,0.179000,-1
0.032581,0.012000,-1
0.022556,0.005000,-1
0.017544,0.006000,-1
0.027569,0.010000,-1
0.032581,0.009000,-1
0.022556,0.027000,-1
0.027569,0.005000,-1
0.022556,0.011000,-1
0.062657,0.045000,-1
0.047619,0.042000,-1
0.152882,0.135000,-1
0.077694,0.053000,-1
0.017544,0.007000,-1
0.022556,0.009000,-1
0.032581,0.009000,-1
0.067669,0.040000,-1
0.022556,0.004000,-1
0.012531,0.004000,-1
0.027569,0.014000,-1
0.057644,0.017000,-1
0.017544,0.008000,-1
0.037594,0.019000,-1
0.022556,0.008000,-1
0.032581,0.015000,-1
0.072682,0.017000,-1
0.017544,0.012000,-1
0.022556,0.008000,-1
0.032581,0.008000,-1
0.047619,0.012000,-1
0.032581,0.017000,-1
0.032581,0.022000,-1
