trip_seconds,trip_miles,_#NO_CLASS#_
0.042607,0.018000,-1
0.022556,0.000000,-1
0.042607,0.000000,-1
0.052632,0.022000,-1
0.112782,0.000000,-1
0.067669,0.000000,-1
0.062657,0.022000,-1
0.037594,0.016000,-1
0.057644,0.025000,-1
0.027569,0.011000,-1
0.037594,0.000000,-1
0.057644,0.026000,-1
0.017544,0.010000,-1
0.112782,0.064000,-1
0.017544,0.010000,-1
0.022556,0.011000,-1
0.022556,0.007000,-1
0.107769,0.080000,-1
0.002506,0.000000,-1
0.047619,0.008000,-1
0.087719,0.000000,-1
0.042607,0.023000,-1
0.022556,0.009000,-1
0.072682,0.033000,-1
0.067669,0.020000,-1
0.097744,0.076000,-1
0.012531,0.007000,-1
0.032581,0.027000,-1
0.077694,0.035000,-1
0.007519,0.003000,-1
0.037594,0.018000,-1
0.253133,0.000000,-1
0.042607,0.007000,-1
0.057644,0.019000,-1
0.067669,0.020000,-1
0.122807,0.115000,-1
0.017544,0.000000,-1
0.037594,0.022000,-1
0.017544,0.000000,-1
0.047619,0.021000,-1
0.047619,0.025000,-1
0.192982,0.159000,-1
0.037594,0.014000,-1
0.082707,0.081000,-1
0.037594,0.021000,-1
0.042607,0.016000,-1
0.022556,0.000000,-1
0.012531,0.005000,-1
0.197995,0.216000,-1
0.057644,0.027000,-1
0.047619,0.030000,-1
0.017544,0.000000,-1
0.072682,0.055000,-1
0.032581,0.015000,-1
0.017544,0.008000,-1
0.027569,0.016000,-1
0.022556,0.000000,-1
0.042607,0.013000,-1
0.027569,0.015000,-1
0.092732,0.050000,-1
0.132832,0.124000,-1
0.142857,0.174000,-1
0.082707,0.024000,-1
0.052632,0.000000,-1
0.022556,0.012000,-1
0.042607,0.024000,-1
0.027569,0.000000,-1
0.007519,0.004000,-1
0.052632,0.000000,-1
0.022556,0.008000,-1
0.062657,0.017000,-1
0.243108,0.149000,-1
0.062657,0.000000,-1
0.107769,0.040000,-1
0.037594,0.013000,-1
0.012531,0.000000,-1
0.027569,0.012000,-1
0.017544,0.010000,-1
0.032581,0.014000,-1
0.042607,0.020000,-1
0.012531,0.008000,-1
0.022556,0.007000,-1
0.037594,0.016000,-1
0.042607,0.000000,-1
0.042607,0.029000,-1
0.162907,0.010000,-1
0.017544,0.010000,-1
0.072682,0.027000,-1
0.057644,0.039000,-1
0.017544,0.000000,-1
0.022556,0.005000,-1
0.152882,0.081000,-1
0.017544,0.006000,-1
0.082707,0.026000,-1
0.012531,0.007000,-1
0.037594,0.011000,-1
0.022556,0.007000,-1
0.042607,0.012000,-1
0.152882,0.093000,-1
0.017544,0.011000,-1
0.017544,0.004000,-1
0.037594,0.035000,-1
0.007519,0.000000,-1
0.067669,0.039000,-1
0.012531,0.006000,-1
0.027569,0.014000,-1
0.027569,0.010000,-1
0.002506,0.000000,-1
0.037594,0.018000,-1
0.057644,0.000000,-1
0.022556,0.008000,-1
0.062657,0.072000,-1
0.067669,0.040000,-1
0.017544,0.000000,-1
0.082707,0.061000,-1
0.127820,0.178000,-1
0.022556,0.014000,-1
0.037594,0.008000,-1
0.047619,0.015000,-1
0.027569,0.013000,-1
0.072682,0.000000,-1
0.032581,0.019000,-1
0.012531,0.007000,-1
0.142857,0.052000,-1
0.022556,0.007000,-1
0.072682,0.000000,-1
0.087719,0.067000,-1
0.107769,0.048000,-1
0.072682,0.041000,-1
0.032581,0.034000,-1
0.092732,0.065000,-1
0.072682,0.031000,-1
0.057644,0.037000,-1
0.072682,0.046000,-1
0.022556,0.007000,-1
0.042607,0.018000,-1
0.117794,0.019000,-1
0.017544,0.007000,-1
0.052632,0.034000,-1
0.027569,0.005000,-1
0.062657,0.029000,-1
0.062657,0.066000,-1
0.002506,0.000000,-1
0.032581,0.017000,-1
0.037594,0.021000,-1
0.062657,0.093000,-1
0.002506,0.000000,-1
0.032581,0.012000,-1
0.027569,0.014000,-1
0.032581,0.013000,-1
0.047619,0.024000,-1
0.027569,0.028000,-1
0.047619,0.021000,-1
0.007519,0.006000,-1
0.042607,0.040000,-1
0.117794,0.000000,-1
0.002506,0.002000,-1
0.047619,0.024000,-1
0.032581,0.011000,-1
0.037594,0.029000,-1
0.047619,0.000000,-1
0.062657,0.032000,-1
0.052632,0.063000,-1
0.092732,0.013000,-1
0.037594,0.018000,-1
0.022556,0.012000,-1
0.027569,0.000000,-1
0.037594,0.014000,-1
0.012531,0.006000,-1
0.032581,0.013000,-1
0.042607,0.013000,-1
0.077694,0.066000,-1
0.007519,0.015000,-1
0.042607,0.030000,-1
0.067669,0.038000,-1
0.027569,0.026000,-1
0.072682,0.033000,-1
0.062657,0.029000,-1
0.032581,0.010000,-1
0.032581,0.018000,-1
0.032581,0.012000,-1
0.037594,0.026000,-1
0.037594,0.021000,-1
0.052632,0.026000,-1
0.077694,0.000000,-1
0.007519,0.006000,-1
0.097744,0.053000,-1
0.107769,0.059000,-1
0.027569,0.010000,-1
0.022556,0.006000,-1
0.037594,0.011000,-1
0.032581,0.014000,-1
0.017544,0.008000,-1
0.032581,0.007000,-1
0.012531,0.005000,-1
0.032581,0.012000,-1
0.037594,0.011000,-1
0.037594,0.013000,-1
0.032581,0.020000,-1
0.047619,0.013000,-1
0.042607,0.029000,-1
0.012531,0.007000,-1
0.022556,0.011000,-1
0.022556,0.012000,-1
0.037594,0.030000,-1
0.032581,0.015000,-1
