trip_seconds,trip_miles,_#NO_CLASS#_
0.203008,0.172000,-1
0.052632,0.021000,-1
0.022556,0.010000,-1
0.082707,0.041000,-1
0.017544,0.006000,-1
0.012531,0.004000,-1
0.077694,0.048000,-1
0.067669,0.022000,-1
0.062657,0.018000,-1
0.052632,0.017000,-1
0.047619,0.015000,-1
0.057644,0.018000,-1
0.092732,0.039000,-1
0.032581,0.008000,-1
0.027569,0.016000,-1
0.082707,0.061000,-1
0.052632,0.038000,-1
0.037594,0.018000,-1
0.107769,0.061000,-1
0.032581,0.016000,-1
0.057644,0.017000,-1
0.057644,0.030000,-1
0.017544,0.011000,-1
0.072682,0.024000,-1
0.072682,0.021000,-1
0.022556,0.013000,-1
0.062657,0.025000,-1
0.082707,0.063000,-1
0.027569,0.009000,-1
0.253133,0.171000,-1
0.052632,0.015000,-1
0.052632,0.024000,-1
0.162907,0.057000,-1
0.032581,0.012000,-1
0.022556,0.005000,-1
0.197995,0.128000,-1
0.047619,0.016000,-1
0.017544,0.006000,-1
0.218045,0.026000,-1
0.027569,0.010000,-1
0.032581,0.013000,-1
0.017544,0.008000,-1
0.102757,0.036000,-1
0.067669,0.013000,-1
0.017544,0.008000,-1
0.057644,0.038000,-1
0.047619,0.034000,-1
0.042607,0.020000,-1
0.032581,0.010000,-1
0.037594,0.012000,-1
0.017544,0.005000,-1
0.067669,0.026000,-1
0.042607,0.017000,-1
0.117794,0.168000,-1
0.017544,0.006000,-1
0.027569,0.003000,-1
0.032581,0.009000,-1
0.137845,0.173000,-1
0.037594,0.007000,-1
0.012531,0.003000,-1
0.147870,0.081000,-1
0.057644,0.043000,-1
0.017544,0.011000,-1
0.047619,0.011000,-1
0.007519,0.003000,-1
0.037594,0.009000,-1
0.047619,0.013000,-1
0.042607,0.010000,-1
0.012531,0.005000,-1
0.027569,0.009000,-1
0.057644,0.012000,-1
0.047619,0.021000,-1
0.042607,0.015000,-1
0.022556,0.009000,-1
0.057644,0.017000,-1
0.107769,0.068000,-1
0.057644,0.029000,-1
0.062657,0.021000,-1
0.072682,0.016000,-1
0.122807,0.126000,-1
0.012531,0.004000,-1
0.122807,0.132000,-1
0.012531,0.005000,-1
0.022556,0.013000,-1
0.052632,0.014000,-1
0.042607,0.020000,-1
0.042607,0.019000,-1
0.127820,0.186000,-1
0.052632,0.059000,-1
0.102757,0.119000,-1
0.157895,0.093000,-1
0.032581,0.012000,-1
0.017544,0.010000,-1
0.037594,0.022000,-1
0.047619,0.028000,-1
0.022556,0.029000,-1
0.037594,0.013000,-1
0.057644,0.051000,-1
0.022556,0.011000,-1
0.017544,0.010000,-1
0.182957,0.178000,-1
0.082707,0.050000,-1
0.017544,0.006000,-1
0.007519,0.002000,-1
0.203008,0.166000,-1
0.072682,0.015000,-1
0.047619,0.013000,-1
0.032581,0.013000,-1
0.288221,0.255000,-1
0.057644,0.021000,-1
0.037594,0.017000,-1
0.122807,0.173000,-1
0.037594,0.015000,-1
0.057644,0.015000,-1
0.027569,0.010000,-1
0.027569,0.010000,-1
0.037594,0.017000,-1
0.072682,0.037000,-1
0.017544,0.006000,-1
0.042607,0.015000,-1
0.042607,0.019000,-1
0.238095,0.177000,-1
0.107769,0.064000,-1
0.042607,0.012000,-1
0.032581,0.008000,-1
0.097744,0.076000,-1
0.037594,0.029000,-1
0.102757,0.092000,-1
0.052632,0.033000,-1
0.082707,0.025000,-1
0.263158,0.189000,-1
0.127820,0.169000,-1
0.052632,0.018000,-1
0.027569,0.008000,-1
0.017544,0.004000,-1
0.002506,0.000000,-1
0.037594,0.009000,-1
0.027569,0.013000,-1
0.017544,0.007000,-1
0.022556,0.009000,-1
0.072682,0.066000,-1
0.072682,0.088000,-1
