trip_seconds,trip_miles,_#NO_CLASS#_
0.032581,0.017000,-1
0.162907,0.171000,-1
0.052632,0.008000,-1
0.027569,0.009000,-1
0.072682,0.042000,-1
0.017544,0.005000,-1
0.037594,0.011000,-1
0.017544,0.007000,-1
0.002506,0.002000,-1
0.022556,0.006000,-1
0.017544,0.005000,-1
0.032581,0.012000,-1
0.057644,0.044000,-1
0.067669,0.035000,-1
0.017544,0.005000,-1
0.037594,0.012000,-1
0.042607,0.023000,-1
0.012531,0.005000,-1
0.027569,0.011000,-1
0.067669,0.054000,-1
0.042607,0.016000,-1
0.052632,0.029000,-1
0.112782,0.170000,-1
0.032581,0.012000,-1
0.022556,0.012000,-1
0.122807,0.076000,-1
0.032581,0.021000,-1
0.057644,0.047000,-1
0.012531,0.007000,-1
0.022556,0.009000,-1
0.027569,0.008000,-1
0.047619,0.018000,-1
0.213033,0.171000,-1
0.042607,0.025000,-1
0.298246,0.178000,-1
0.032581,0.034000,-1
0.017544,0.007000,-1
0.077694,0.041000,-1
0.097744,0.048000,-1
0.022556,0.008000,-1
0.097744,0.063000,-1
0.032581,0.015000,-1
0.062657,0.036000,-1
0.042607,0.037000,-1
0.012531,0.004000,-1
0.022556,0.007000,-1
0.062657,0.044000,-1
0.142857,0.190000,-1
0.052632,0.055000,-1
0.037594,0.001000,-1
0.007519,0.000000,-1
0.142857,0.145000,-1
0.032581,0.014000,-1
0.032581,0.009000,-1
0.012531,0.006000,-1
0.037594,0.016000,-1
0.057644,0.044000,-1
0.027569,0.018000,-1
0.213033,0.165000,-1
0.012531,0.010000,-1
0.027569,0.029000,-1
0.062657,0.018000,-1
0.032581,0.008000,-1
0.082707,0.036000,-1
0.047619,0.009000,-1
0.027569,0.011000,-1
0.042607,0.014000,-1
0.077694,0.029000,-1
0.147870,0.131000,-1
0.097744,0.023000,-1
0.037594,0.015000,-1
0.037594,0.024000,-1
0.062657,0.023000,-1
0.057644,0.007000,-1
0.072682,0.045000,-1
0.032581,0.016000,-1
0.042607,0.038000,-1
0.122807,0.177000,-1
0.062657,0.018000,-1
0.037594,0.012000,-1
0.022556,0.013000,-1
0.062657,0.017000,-1
0.012531,0.005000,-1
0.032581,0.006000,-1
0.037594,0.010000,-1
0.042607,0.007000,-1
0.047619,0.021000,-1
0.137845,0.170000,-1
0.032581,0.014000,-1
0.027569,0.013000,-1
0.017544,0.011000,-1
0.017544,0.008000,-1
0.022556,0.009000,-1
0.012531,0.004000,-1
0.032581,0.017000,-1
0.092732,0.062000,-1
0.022556,0.006000,-1
0.052632,0.013000,-1
0.002506,0.001000,-1
0.037594,0.015000,-1
0.037594,0.011000,-1
0.072682,0.014000,-1
0.027569,0.008000,-1
0.042607,0.017000,-1
0.012531,0.006000,-1
0.313283,0.178000,-1
0.007519,0.004000,-1
0.027569,0.005000,-1
0.062657,0.025000,-1
0.102757,0.142000,-1
0.022556,0.012000,-1
0.127820,0.171000,-1
0.042607,0.011000,-1
0.072682,0.028000,-1
0.142857,0.174000,-1
0.142857,0.175000,-1
0.027569,0.014000,-1
0.047619,0.009000,-1
0.077694,0.016000,-1
0.022556,0.014000,-1
0.027569,0.011000,-1
0.032581,0.017000,-1
0.037594,0.012000,-1
0.052632,0.017000,-1
0.037594,0.030000,-1
0.157895,0.175000,-1
0.032581,0.010000,-1
0.032581,0.034000,-1
0.032581,0.010000,-1
0.047619,0.011000,-1
0.077694,0.019000,-1
0.027569,0.009000,-1
0.042607,0.017000,-1
0.047619,0.010000,-1
0.062657,0.026000,-1
0.037594,0.016000,-1
0.047619,0.009000,-1
0.087719,0.166000,-1
0.047619,0.019000,-1
0.052632,0.020000,-1
0.062657,0.012000,-1
0.012531,0.009000,-1
0.027569,0.010000,-1
0.017544,0.005000,-1
0.022556,0.007000,-1
0.097744,0.032000,-1
0.037594,0.039000,-1
0.122807,0.175000,-1
0.047619,0.040000,-1
0.057644,0.035000,-1
0.042607,0.033000,-1
0.062657,0.034000,-1
0.213033,0.173000,-1
0.037594,0.013000,-1
0.032581,0.009000,-1
0.032581,0.014000,-1
0.067669,0.028000,-1
0.047619,0.033000,-1
0.037594,0.016000,-1
0.228070,0.175000,-1
0.122807,0.032000,-1
0.032581,0.013000,-1
0.057644,0.020000,-1
0.037594,0.016000,-1
0.052632,0.038000,-1
0.172932,0.127000,-1
0.082707,0.083000,-1
