0.136525,0.458638,0,0,0
0.939957,0.394709,1,2,1
0.134631,0.699196,0,0,0
0.099231,0.699374,0,0,0
0.806487,0.332649,1,2,2
0.380198,0.538383,2,3,3
0.784021,0.663209,1,2,2
0.421975,0.180759,2,3,3
0.377214,0.420945,2,3,3
0.580447,0.49884,3,4,4
0.46209,0.494765,2,3,-1
0.623571,0.739117,3,4,4
0.130698,0.054403,-1,-1,-1
0.260999,0.419312,4,5,5
0.776742,0.460631,1,2,2
0.938698,0.66634,1,2,1
0.938761,0.492235,1,2,1
0.94238,0.461503,1,2,1
0.287679,0.494152,4,5,5
0.854096,0.447061,1,2,-1
0.712226,0.652219,1,2,2
0.290851,0.45562,4,5,5
0.055038,0.575651,0,0,0
0.05554,0.458077,0,0,0
0.668418,0.370614,1,2,-1
0.895534,0.498029,1,2,1
0.375581,0.464569,2,3,3
0.919427,0.880946,-1,-1,-1
0.34729,0.971342,-1,-1,-1
0.737662,0.661268,1,2,2
0.101286,0.177725,0,0,0
0.779623,0.218764,1,2,2
0.138684,0.737028,0,0,0
0.066352,0.702427,0,0,0
0.897133,0.255198,5,1,1
0.854096,0.447061,1,2,-1
0.789823,0.619731,1,2,2
0.89201,0.54111,1,2,1
0.625103,0.379273,3,4,4
0.771208,0.772467,1,2,2
0.746187,0.739647,1,2,2
0.375581,0.464569,2,3,3
0.790319,0.583361,1,2,2
0.453509,0.220617,2,3,3
0.46291,0.540905,6,6,3
0.262851,0.667694,4,5,5
0.747585,0.146597,1,2,2
0.776742,0.460631,1,2,2
0.578846,0.427982,3,4,4
0.340441,0.295971,2,3,-1
0.625103,0.379273,3,4,4
0.941638,0.740833,1,2,1
0.778816,0.941824,-1,-1,-1
0.388479,0.699919,6,6,3
0.46291,0.540905,6,6,3
0.580447,0.49884,3,4,4
0.580447,0.49884,3,4,4
0.741096,0.218845,1,2,2
0.058335,0.620637,0,0,0
0.545769,0.459119,3,4,-1
0.899469,0.221314,5,1,1
0.782596,0.49662,1,2,2
0.388479,0.699919,6,6,3
0.661744,0.539016,3,4,-1
0.457774,0.620552,6,6,3
0.25767,0.741369,4,5,5
0.377214,0.420945,2,3,3
0.22694,0.343132,4,5,5
0.81447,0.452818,1,2,-1
0.938761,0.492235,1,2,1
0.747455,0.77123,1,2,2
0.782596,0.49662,1,2,2
0.704781,0.456044,1,2,-1
0.099136,0.738676,0,0,0
0.456922,0.261054,2,3,3
0.128447,0.224401,0,0,0
0.385421,0.62103,6,6,3
0.570635,0.58468,3,4,-1
0.460692,0.33979,2,3,3
0.027268,0.902219,-1,-1,-1
0.89201,0.54111,1,2,1
0.46291,0.540905,6,6,3
0.375581,0.464569,2,3,3
0.891465,0.62068,1,2,1
0.067646,0.184427,0,0,0
0.899469,0.221314,5,1,1
0.26181,0.49297,4,5,5
0.735968,0.104074,-1,-1,-1
0.623089,0.701763,3,4,4
0.549973,0.578574,3,4,4
0.656385,0.13418,-1,-1,-1
0.421975,0.180759,2,3,3
0.790319,0.583361,1,2,2
0.338433,0.444757,2,3,-1
0.858069,0.185745,5,1,-1
0.550179,0.739916,7,7,4
0.737662,0.661268,1,2,2
0.619677,0.224195,3,4,4
0.22664,0.423716,4,5,5
0.257628,0.698615,4,5,5
0.729831,0.618978,1,2,2
0.621268,0.618373,3,4,4
0.419079,0.146342,2,3,3
0.26181,0.49297,4,5,5
0.05554,0.458077,0,0,-1
0.05056,0.539539,0,0,0
0.78088,0.697063,1,2,2
0.854096,0.447061,1,2,-1
0.549698,0.336837,3,4,4
0.23046,0.258773,8,8,5
0.787641,0.297058,1,2,2
0.104969,0.578599,0,0,-1
0.1351,0.50155,0,0,0
0.345795,0.902945,-1,-1,-1
0.099136,0.738676,0,0,0
0.621291,0.423965,3,4,4
0.104232,0.529744,0,0,0
0.211835,0.96306,-1,-1,-1
0.227144,0.57969,4,5,5
0.19174,0.874295,-1,-1,-1
0.941638,0.740833,1,2,1
0.808649,0.658587,1,2,2
0.459746,0.300911,2,3,3
0.449995,0.736646,6,6,3
0.625908,0.336344,3,4,4
0.580918,0.181257,3,4,4
0.448727,0.94332,-1,-1,-1
0.742894,0.180541,1,2,2
0.258739,0.458278,4,5,5
0.740756,0.697486,1,2,2
0.550179,0.739916,7,7,4
0.103872,0.453199,0,0,0
0.779623,0.218764,1,2,2
0.294397,0.426158,4,5,-1
0.226051,0.181308,8,8,5
0.287679,0.494152,4,5,5
0.551674,0.259668,3,4,4
0.776194,0.737275,1,2,2
0.42104,0.699532,6,6,3
0.580918,0.181257,3,4,4
0.258739,0.458278,4,5,5
0.126604,0.176904,0,0,0
0.375581,0.464569,2,3,3
0.895228,0.660924,1,2,1
0.377214,0.420945,2,3,3
0.227828,0.540174,4,5,5
0.42104,0.699532,6,6,3
0.055038,0.575651,0,0,0
0.737662,0.661268,1,2,2
0.772901,0.18131,1,2,2
0.648538,0.829228,-1,-1,-1
0.065703,0.222804,0,0,0
0.419079,0.146342,2,3,3
0.290851,0.45562,4,5,5
0.179745,0.384721,-1,-1,-1
0.611171,0.178779,3,4,4
0.549973,0.578574,3,4,4
0.808649,0.658587,1,2,2
0.578486,0.151088,3,4,4
0.578486,0.151088,3,4,4
0.29233,0.249016,8,8,5
0.421755,0.218919,2,3,3
0.46291,0.540905,6,6,3
0.099136,0.738676,0,0,0
0.778725,0.43284,1,2,-1
0.900495,0.740077,1,2,1
0.544293,0.771048,7,7,-1
0.898491,0.460387,1,2,1
0.620563,0.579064,3,4,4
0.259844,0.180582,8,8,5
0.06296,0.662804,0,0,0
0.611171,0.178779,3,4,4
0.070158,0.741978,0,0,0
0.163088,0.340812,0,0,-1
0.25767,0.741369,4,5,5
0.580447,0.49884,3,4,4
0.13546,0.540626,0,0,0
0.89201,0.54111,1,2,1
0.897133,0.255198,5,1,1
0.967483,0.17537,5,1,1
0.419079,0.146342,2,3,3
0.567312,0.656587,3,4,-1
0.549698,0.336837,3,4,4
0.723641,0.382224,1,2,2
0.897133,0.255198,5,1,1
0.070158,0.741978,0,0,0
0.227144,0.57969,4,5,5
0.099136,0.738676,0,0,0
0.338433,0.444757,2,3,-1
0.459746,0.300911,2,3,3
0.419079,0.146342,2,3,3
0.551079,0.295467,3,4,4
0.456922,0.261054,2,3,3
0.729009,0.306027,1,2,2
0.136525,0.458638,0,0,0
0.227327,0.738938,4,5,5
0.01687,0.862081,-1,-1,-1
0.779623,0.218764,1,2,2
0.580548,0.46304,3,4,4
0.625103,0.379273,3,4,4
0.785217,0.261422,1,2,2
0.724902,0.500146,1,2,2
0.621268,0.618373,3,4,4
0.939013,0.70007,1,2,1
0.511038,0.097004,-1,-1,-1
0.938761,0.492235,1,2,1
0.569174,0.742468,7,7,4
0.934645,0.251655,5,1,1
0.05554,0.458077,0,0,-1
0.652859,0.023523,-1,-1,-1
0.385218,0.867098,-1,-1,-1
0.628308,0.296696,3,4,4
0.292461,0.180331,8,8,5
0.06296,0.662804,0,0,0
0.065703,0.222804,0,0,0
0.619677,0.224195,3,4,4
0.782596,0.49662,1,2,2
0.549344,0.701115,7,7,-1
0.550899,0.223368,3,4,4
0.465056,0.382092,2,3,3
0.377214,0.420945,2,3,3
0.898491,0.460387,1,2,1
0.746187,0.739647,1,2,2
0.05357,0.341932,0,0,0
0.065703,0.222804,0,0,0
0.779623,0.218764,1,2,2
0.290309,0.223089,8,8,-1
0.42104,0.699532,6,6,3
0.776742,0.460631,1,2,2
0.128447,0.224401,0,0,0
0.459746,0.300911,2,3,3
0.710438,0.42423,1,2,2
0.421755,0.218919,2,3,3
0.393306,0.186321,2,3,3
0.939013,0.70007,1,2,1
0.257628,0.698615,4,5,5
0.257628,0.698615,4,5,5
0.807319,0.61705,1,2,2
0.742894,0.180541,1,2,2
0.25767,0.741369,4,5,5
0.625908,0.336344,3,4,4
0.382763,0.301565,2,3,3
0.099231,0.699374,0,0,0
0.290309,0.223089,8,8,5
0.099136,0.738676,0,0,0
0.551674,0.259668,3,4,4
0.626982,0.768385,3,4,4
0.789823,0.619731,1,2,2
0.099231,0.699374,0,0,0
0.250514,0.837121,-1,-1,-1
0.309072,0.873132,-1,-1,-1
0.23046,0.258773,8,8,5
0.418948,0.665622,6,6,3
0.895534,0.498029,1,2,1
0.580447,0.49884,3,4,4
0.377214,0.420945,2,3,3
0.184241,0.147776,-1,-1,-1
0.058335,0.620637,0,0,0
0.580548,0.46304,3,4,4
0.732734,0.454556,1,2,2
0.191288,0.965178,-1,-1,-1
0.782596,0.49662,1,2,2
0.615008,0.454027,3,4,4
0.900566,0.180209,5,1,1
0.294397,0.426158,4,5,-1
0.900495,0.740077,1,2,1
0.062011,0.25956,0,0,0
0.943487,0.217912,5,1,1
0.89201,0.54111,1,2,1
0.899469,0.221314,5,1,1
0.580177,0.219715,3,4,4
0.737662,0.661268,1,2,2
0.135599,0.624023,0,0,0
0.938698,0.66634,1,2,1
0.940702,0.419604,1,2,1
0.661744,0.539016,3,4,-1
0.663227,0.781376,3,4,-1
0.856543,0.900742,-1,-1,-1
0.549639,0.624573,3,4,4
0.737662,0.661268,1,2,2
0.385421,0.62103,6,6,3
0.898045,0.699369,1,2,1
0.897701,0.577946,1,2,1
0.895228,0.660924,1,2,1
0.80615,0.541197,1,2,2
0.256303,0.154266,8,8,5
0.580918,0.181257,3,4,4
0.569174,0.742468,7,7,-1
0.896431,0.152551,5,1,1
0.385421,0.62103,6,6,3
0.710126,0.497991,1,2,2
0.729009,0.306027,1,2,-1
0.101286,0.177725,0,0,0
0.42104,0.699532,6,6,3
0.781891,0.532736,1,2,2
0.805676,0.739333,1,2,2
0.741096,0.218845,1,2,2
0.784021,0.663209,1,2,2
0.790577,0.818372,-1,-1,-1
0.900566,0.180209,5,1,1
0.708164,0.340035,1,2,2
0.260999,0.419312,4,5,5
0.622563,0.661585,3,4,4
